param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 100;
param ArcsNodes :=
  3 43 13.413858245242473
  6 43 -13.413858245242473
  8 44 71.65338546886724
  11 44 -71.65338546886724
  7 45 90.29233904109111
  1 45 -90.29233904109111
  1 46 24.687384011517345
  3 46 -24.687384011517345
  16 47 26.08891058433239
  1 47 -26.08891058433239
  2 48 10.070041207609341
  14 48 -10.070041207609341
  16 49 27.230442171909736
  13 49 -27.230442171909736
  7 50 73.43061174437909
  14 50 -73.43061174437909
  10 51 18.825103391294103
  19 51 -18.825103391294103
  3 52 69.77260123518825
  1 52 -69.77260123518825
  11 53 49.428574183938764
  7 53 -49.428574183938764
  2 54 15.216399392772477
  12 54 -15.216399392772477
  5 55 95.79645091181663
  17 55 -95.79645091181663
  11 56 18.107287100466934
  13 56 -18.107287100466934
  18 57 56.9522460389637
  7 57 -56.9522460389637
  5 58 24.29051726022641
  16 58 -24.29051726022641
  9 59 71.73840026175206
  6 59 -71.73840026175206
  2 60 12.275245208441467
  8 60 -12.275245208441467
  19 61 109.19210927463422
  7 61 -109.19210927463422
  14 62 56.813331715136755
  6 62 -56.813331715136755
  15 63 65.68399419661786
  13 63 -65.68399419661786
  7 64 58.575685915821424
  13 64 -58.575685915821424
  7 65 52.571094257085036
  5 65 -52.571094257085036
  15 66 85.08068944800213
  7 66 -85.08068944800213
  1 67 28.2531715282339
  20 67 -28.2531715282339
  18 68 82.41226654553033
  17 68 -82.41226654553033
  1 69 20.62508124025149
  6 69 -20.62508124025149
  19 70 77.3099829523876
  15 70 -77.3099829523876
  2 71 33.68783884084725
  6 71 -33.68783884084725
  13 72 92.7980748263603
  1 72 -92.7980748263603
  14 73 40.372608475637605
  5 73 -40.372608475637605
  18 74 22.498258762501433
  1 74 -22.498258762501433
  9 75 43.53904603241712
  12 75 -43.53904603241712
  20 76 31.828243110490885
  7 76 -31.828243110490885
  12 77 72.67794779473911
  5 77 -72.67794779473911
  8 78 69.75849995856578
  17 78 -69.75849995856578
  17 79 24.899510645015617
  7 79 -24.899510645015617
  12 80 48.19605756803756
  19 80 -48.19605756803756
  17 81 65.64475894960675
  1 81 -65.64475894960675
  3 82 85.75327552357537
  14 82 -85.75327552357537
  6 83 56.47395684549661
  4 83 -56.47395684549661
  8 84 52.41236400442018
  4 84 -52.41236400442018
  18 85 25.03838089788411
  8 85 -25.03838089788411
  16 86 45.65588330334529
  3 86 -45.65588330334529
  17 87 75.09149896531184
  5 87 -75.09149896531184
  10 88 73.93649568265093
  17 88 -73.93649568265093
  5 89 13.877525978707125
  6 89 -13.877525978707125
  5 90 31.739203865278146
  13 90 -31.739203865278146
  20 91 57.04435885799913
  12 91 -57.04435885799913
  6 92 39.77273126474113
  18 92 -39.77273126474113
  15 93 30.770780219858707
  2 93 -30.770780219858707
  10 94 83.64704622728453
  18 94 -83.64704622728453
  19 95 62.53128424574616
  1 95 -62.53128424574616
  4 96 93.8129307667124
  7 96 -93.8129307667124
  6 97 55.21541892554767
  2 97 -55.21541892554767
  17 98 10.225238185123404
  6 98 -10.225238185123404
  15 99 35.971597941268655
  6 99 -35.971597941268655
  11 100 12.863414677817003
  16 100 -12.863414677817003
;
param : ArcsFixedCost ArcsVariableCost ArcsCapacity :=
  1 5115.0 100.0 5135.0
  2 1228.0 23.0 143.0
  3 4757.0 71.0 472.0
  4 4297.0 60.0 194.0
  5 2251.0 26.0 392.0
  6 5115.0 100.0 5135.0
  7 1739.0 90.0 279.0
  8 1330.0 14.0 97.0
  9 4603.0 40.0 489.0
  10 3376.0 25.0 495.0
  11 4552.0 62.0 415.0
  12 1842.0 85.0 256.0
  13 1279.0 49.0 415.0
  14 5115.0 100.0 5135.0
  15 2558.0 27.0 250.0
  16 4603.0 55.0 233.0
  17 4961.0 69.0 489.0
  18 768.0 42.0 330.0
  19 5115.0 100.0 5135.0
  20 2149.0 54.0 552.0
  21 2251.0 88.0 546.0
  22 4961.0 96.0 398.0
  23 1688.0 59.0 535.0
  24 2558.0 98.0 336.0
  25 5115.0 100.0 5135.0
  26 4501.0 77.0 120.0
  27 3018.0 65.0 222.0
  28 921.0 29.0 421.0
  29 2507.0 40.0 57.0
  30 4757.0 68.0 171.0
  31 665.0 25.0 165.0
  32 5115.0 100.0 5135.0
  33 1586.0 14.0 552.0
  34 1535.0 15.0 523.0
  35 3887.0 35.0 205.0
  36 2455.0 62.0 353.0
  37 512.0 81.0 500.0
  38 5115.0 100.0 5135.0
  39 2353.0 62.0 194.0
  40 1075.0 81.0 512.0
  41 2711.0 29.0 421.0
  42 3887.0 75.0 57.0
  43 2609.0 91.0 256.0
  44 1023.0 57.0 120.0
  45 614.0 65.0 438.0
  46 5115.0 100.0 5135.0
  47 4961.0 74.0 262.0
  48 3223.0 47.0 279.0
  49 3990.0 66.0 137.0
  50 2353.0 69.0 165.0
  51 2046.0 25.0 256.0
  52 2200.0 44.0 421.0
  53 5115.0 100.0 5135.0
  54 1791.0 58.0 529.0
  55 3120.0 16.0 319.0
  56 2302.0 47.0 557.0
  57 3069.0 70.0 137.0
  58 3529.0 50.0 154.0
  59 5115.0 100.0 5135.0
  60 4297.0 37.0 535.0
  61 1126.0 48.0 194.0
  62 5115.0 100.0 5135.0
  63 4092.0 91.0 432.0
  64 4143.0 60.0 387.0
  65 1228.0 24.0 358.0
  66 4194.0 28.0 69.0
  67 5115.0 100.0 5135.0
  68 3018.0 37.0 165.0
  69 4859.0 78.0 268.0
  70 4399.0 23.0 415.0
  71 4297.0 51.0 415.0
  72 5115.0 100.0 5135.0
  73 4910.0 22.0 449.0
  74 1126.0 86.0 330.0
  75 2762.0 11.0 364.0
  76 1739.0 81.0 557.0
  77 3939.0 97.0 404.0
  78 3632.0 75.0 69.0
  79 5115.0 100.0 5135.0
  80 1893.0 97.0 500.0
  81 4143.0 77.0 177.0
  82 2046.0 26.0 324.0
  83 5115.0 100.0 5135.0
  84 3632.0 66.0 262.0
  85 4655.0 28.0 131.0
  86 768.0 44.0 444.0
  87 5115.0 100.0 5135.0
  88 972.0 98.0 540.0
  89 4655.0 82.0 302.0
  90 2149.0 78.0 506.0
  91 921.0 10.0 228.0
  92 3171.0 41.0 239.0
  93 5115.0 100.0 5135.0
  94 4297.0 62.0 165.0
  95 1177.0 84.0 432.0
  96 1228.0 51.0 353.0
  97 2404.0 97.0 120.0
  98 1433.0 53.0 233.0
  99 1688.0 70.0 74.0
  100 921.0 73.0 125.0
  101 2097.0 64.0 478.0
  102 5115.0 100.0 5135.0
  103 2507.0 45.0 512.0
  104 1995.0 72.0 160.0
  105 2916.0 11.0 563.0
  106 4757.0 50.0 375.0
  107 717.0 94.0 256.0
  108 5115.0 100.0 5135.0
  109 3376.0 56.0 347.0
  110 3223.0 70.0 523.0
  111 4961.0 73.0 500.0
  112 4552.0 59.0 535.0
  113 1842.0 13.0 148.0
  114 3836.0 82.0 296.0
  115 5115.0 100.0 5135.0
  116 4757.0 49.0 432.0
  117 1842.0 85.0 404.0
  118 4450.0 76.0 353.0
  119 2046.0 49.0 381.0
  120 2302.0 73.0 154.0
;
