param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 100;
param ArcsNodes :=
  3 43 13.28237884424551
  6 43 -13.28237884424551
  8 44 72.13368663802832
  11 44 -72.13368663802832
  7 45 80.24668264064653
  1 45 -80.24668264064653
  1 46 23.755202017419478
  3 46 -23.755202017419478
  16 47 26.389858223037734
  1 47 -26.389858223037734
  2 48 10.308595800414277
  14 48 -10.308595800414277
  16 49 28.838659183881013
  13 49 -28.838659183881013
  7 50 75.4538227195948
  14 50 -75.4538227195948
  10 51 17.20069084060434
  19 51 -17.20069084060434
  3 52 68.02499818758308
  1 52 -68.02499818758308
  11 53 47.23637455921755
  7 53 -47.23637455921755
  2 54 16.164136252056043
  12 54 -16.164136252056043
  5 55 96.05744497000003
  17 55 -96.05744497000003
  11 56 16.91220760900585
  13 56 -16.91220760900585
  18 57 57.03924004712541
  7 57 -57.03924004712541
  5 58 22.30717722433196
  16 58 -22.30717722433196
  9 59 65.42399453506629
  6 59 -65.42399453506629
  2 60 11.245718972440073
  8 60 -11.245718972440073
  19 61 104.28002770873233
  7 61 -104.28002770873233
  14 62 59.88952008419409
  6 62 -59.88952008419409
  15 63 60.08343819683652
  13 63 -60.08343819683652
  7 64 53.980345425188496
  13 64 -53.980345425188496
  7 65 46.973364476356856
  5 65 -46.973364476356856
  15 66 92.72678174095783
  7 66 -92.72678174095783
  1 67 30.457433947268143
  20 67 -30.457433947268143
  18 68 83.58549004250587
  17 68 -83.58549004250587
  1 69 19.181998054472206
  6 69 -19.181998054472206
  19 70 85.15374246466864
  15 70 -85.15374246466864
  2 71 36.005034601353294
  6 71 -36.005034601353294
  13 72 92.18241316578681
  1 72 -92.18241316578681
  14 73 41.893471296799824
  5 73 -41.893471296799824
  18 74 21.678697614707236
  1 74 -21.678697614707236
  9 75 42.05001336074057
  12 75 -42.05001336074057
  20 76 33.13856089455104
  7 76 -33.13856089455104
  12 77 79.1312434308858
  5 77 -79.1312434308858
  8 78 73.20080144947002
  17 78 -73.20080144947002
  17 79 23.33740782374812
  7 79 -23.33740782374812
  12 80 48.93766617111329
  19 80 -48.93766617111329
  17 81 68.07790267378881
  1 81 -68.07790267378881
  3 82 87.00230469194986
  14 82 -87.00230469194986
  6 83 56.60211604631206
  4 83 -56.60211604631206
  8 84 52.67848997735878
  4 84 -52.67848997735878
  18 85 22.804764175277217
  8 85 -22.804764175277217
  16 86 46.950170047691756
  3 86 -46.950170047691756
  17 87 70.07401611183812
  5 87 -70.07401611183812
  10 88 66.30184684360584
  17 88 -66.30184684360584
  5 89 12.836839814403104
  6 89 -12.836839814403104
  5 90 33.38381049644411
  13 90 -33.38381049644411
  20 91 57.97656938250068
  12 91 -57.97656938250068
  6 92 39.093479665151214
  18 92 -39.093479665151214
  15 93 29.45045911976456
  2 93 -29.45045911976456
  10 94 77.03314464855234
  18 94 -77.03314464855234
  19 95 61.76416958861081
  1 95 -61.76416958861081
  4 96 84.30860262762937
  7 96 -84.30860262762937
  6 97 53.384066427358704
  2 97 -53.384066427358704
  17 98 10.157133109594065
  6 98 -10.157133109594065
  15 99 38.315659660977175
  6 99 -38.315659660977175
  11 100 12.639255625154554
  16 100 -12.639255625154554
;
param : ArcsFixedCost ArcsVariableCost ArcsCapacity :=
  1 5115.0 100.0 5135.0
  2 1228.0 23.0 143.0
  3 4757.0 71.0 472.0
  4 4297.0 60.0 194.0
  5 2251.0 26.0 392.0
  6 5115.0 100.0 5135.0
  7 1739.0 90.0 279.0
  8 1330.0 14.0 97.0
  9 4603.0 40.0 489.0
  10 3376.0 25.0 495.0
  11 4552.0 62.0 415.0
  12 1842.0 85.0 256.0
  13 1279.0 49.0 415.0
  14 5115.0 100.0 5135.0
  15 2558.0 27.0 250.0
  16 4603.0 55.0 233.0
  17 4961.0 69.0 489.0
  18 768.0 42.0 330.0
  19 5115.0 100.0 5135.0
  20 2149.0 54.0 552.0
  21 2251.0 88.0 546.0
  22 4961.0 96.0 398.0
  23 1688.0 59.0 535.0
  24 2558.0 98.0 336.0
  25 5115.0 100.0 5135.0
  26 4501.0 77.0 120.0
  27 3018.0 65.0 222.0
  28 921.0 29.0 421.0
  29 2507.0 40.0 57.0
  30 4757.0 68.0 171.0
  31 665.0 25.0 165.0
  32 5115.0 100.0 5135.0
  33 1586.0 14.0 552.0
  34 1535.0 15.0 523.0
  35 3887.0 35.0 205.0
  36 2455.0 62.0 353.0
  37 512.0 81.0 500.0
  38 5115.0 100.0 5135.0
  39 2353.0 62.0 194.0
  40 1075.0 81.0 512.0
  41 2711.0 29.0 421.0
  42 3887.0 75.0 57.0
  43 2609.0 91.0 256.0
  44 1023.0 57.0 120.0
  45 614.0 65.0 438.0
  46 5115.0 100.0 5135.0
  47 4961.0 74.0 262.0
  48 3223.0 47.0 279.0
  49 3990.0 66.0 137.0
  50 2353.0 69.0 165.0
  51 2046.0 25.0 256.0
  52 2200.0 44.0 421.0
  53 5115.0 100.0 5135.0
  54 1791.0 58.0 529.0
  55 3120.0 16.0 319.0
  56 2302.0 47.0 557.0
  57 3069.0 70.0 137.0
  58 3529.0 50.0 154.0
  59 5115.0 100.0 5135.0
  60 4297.0 37.0 535.0
  61 1126.0 48.0 194.0
  62 5115.0 100.0 5135.0
  63 4092.0 91.0 432.0
  64 4143.0 60.0 387.0
  65 1228.0 24.0 358.0
  66 4194.0 28.0 69.0
  67 5115.0 100.0 5135.0
  68 3018.0 37.0 165.0
  69 4859.0 78.0 268.0
  70 4399.0 23.0 415.0
  71 4297.0 51.0 415.0
  72 5115.0 100.0 5135.0
  73 4910.0 22.0 449.0
  74 1126.0 86.0 330.0
  75 2762.0 11.0 364.0
  76 1739.0 81.0 557.0
  77 3939.0 97.0 404.0
  78 3632.0 75.0 69.0
  79 5115.0 100.0 5135.0
  80 1893.0 97.0 500.0
  81 4143.0 77.0 177.0
  82 2046.0 26.0 324.0
  83 5115.0 100.0 5135.0
  84 3632.0 66.0 262.0
  85 4655.0 28.0 131.0
  86 768.0 44.0 444.0
  87 5115.0 100.0 5135.0
  88 972.0 98.0 540.0
  89 4655.0 82.0 302.0
  90 2149.0 78.0 506.0
  91 921.0 10.0 228.0
  92 3171.0 41.0 239.0
  93 5115.0 100.0 5135.0
  94 4297.0 62.0 165.0
  95 1177.0 84.0 432.0
  96 1228.0 51.0 353.0
  97 2404.0 97.0 120.0
  98 1433.0 53.0 233.0
  99 1688.0 70.0 74.0
  100 921.0 73.0 125.0
  101 2097.0 64.0 478.0
  102 5115.0 100.0 5135.0
  103 2507.0 45.0 512.0
  104 1995.0 72.0 160.0
  105 2916.0 11.0 563.0
  106 4757.0 50.0 375.0
  107 717.0 94.0 256.0
  108 5115.0 100.0 5135.0
  109 3376.0 56.0 347.0
  110 3223.0 70.0 523.0
  111 4961.0 73.0 500.0
  112 4552.0 59.0 535.0
  113 1842.0 13.0 148.0
  114 3836.0 82.0 296.0
  115 5115.0 100.0 5135.0
  116 4757.0 49.0 432.0
  117 1842.0 85.0 404.0
  118 4450.0 76.0 353.0
  119 2046.0 49.0 381.0
  120 2302.0 73.0 154.0
;
