param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 100;
param ArcsNodes :=
  3 43 11.965304591491673
  6 43 -11.965304591491673
  8 44 73.2703536125191
  11 44 -73.2703536125191
  7 45 76.23966952017969
  1 45 -76.23966952017969
  1 46 20.90596988313068
  3 46 -20.90596988313068
  16 47 23.800627053045844
  1 47 -23.800627053045844
  2 48 10.506615128622043
  14 48 -10.506615128622043
  16 49 25.09753015960436
  13 49 -25.09753015960436
  7 50 75.57830499545024
  14 50 -75.57830499545024
  10 51 17.459619083734065
  19 51 -17.459619083734065
  3 52 65.18343241089882
  1 52 -65.18343241089882
  11 53 47.380752912935954
  7 53 -47.380752912935954
  2 54 13.719358890254234
  12 54 -13.719358890254234
  5 55 93.62630616899332
  17 55 -93.62630616899332
  11 56 15.476667759725768
  13 56 -15.476667759725768
  18 57 51.46463496374684
  7 57 -51.46463496374684
  5 58 24.276063179175466
  16 58 -24.276063179175466
  9 59 60.04384581918329
  6 59 -60.04384581918329
  2 60 10.98290858896202
  8 60 -10.98290858896202
  19 61 87.68264744099709
  7 61 -87.68264744099709
  14 62 54.58099556134137
  6 62 -54.58099556134137
  15 63 62.297689048822036
  13 63 -62.297689048822036
  7 64 48.70374738720548
  13 64 -48.70374738720548
  7 65 46.900578274749314
  5 65 -46.900578274749314
  15 66 79.50674679489269
  7 66 -79.50674679489269
  1 67 29.424723828437116
  20 67 -29.424723828437116
  18 68 76.03991231564459
  17 68 -76.03991231564459
  1 69 18.377504889489643
  6 69 -18.377504889489643
  19 70 73.55154185347189
  15 70 -73.55154185347189
  2 71 32.6650558556148
  6 71 -32.6650558556148
  13 72 89.00029300887033
  1 72 -89.00029300887033
  14 73 41.097654925888904
  5 73 -41.097654925888904
  18 74 19.43558024210041
  1 74 -19.43558024210041
  9 75 42.089802563175965
  12 75 -42.089802563175965
  20 76 31.41579174834774
  7 76 -31.41579174834774
  12 77 81.93179918162525
  5 77 -81.93179918162525
  8 78 67.36397749849012
  17 78 -67.36397749849012
  17 79 23.134872535052743
  7 79 -23.134872535052743
  12 80 46.970860333405106
  19 80 -46.970860333405106
  17 81 58.3546773751653
  1 81 -58.3546773751653
  3 82 78.91018675352896
  14 82 -78.91018675352896
  6 83 50.32829609967489
  4 83 -50.32829609967489
  8 84 47.552109839155214
  4 84 -47.552109839155214
  18 85 24.20332326305006
  8 85 -24.20332326305006
  16 86 40.457000966317736
  3 86 -40.457000966317736
  17 87 69.5922065850375
  5 87 -69.5922065850375
  10 88 65.41863642325843
  17 88 -65.41863642325843
  5 89 12.528665746056303
  6 89 -12.528665746056303
  5 90 29.539573950364503
  13 90 -29.539573950364503
  20 91 55.488180575076655
  12 91 -55.488180575076655
  6 92 38.228714383494236
  18 92 -38.228714383494236
  15 93 27.594027594805397
  2 93 -27.594027594805397
  10 94 68.57860804299348
  18 94 -68.57860804299348
  19 95 62.73930633401411
  1 95 -62.73930633401411
  4 96 84.09784808468986
  7 96 -84.09784808468986
  6 97 47.25223251389369
  2 97 -47.25223251389369
  17 98 9.38662945870979
  6 98 -9.38662945870979
  15 99 35.5419197564382
  6 99 -35.5419197564382
  11 100 10.601759085377466
  16 100 -10.601759085377466
;
param : ArcsFixedCost ArcsVariableCost ArcsCapacity :=
  1 5115.0 100.0 5135.0
  2 1228.0 23.0 143.0
  3 4757.0 71.0 472.0
  4 4297.0 60.0 194.0
  5 2251.0 26.0 392.0
  6 5115.0 100.0 5135.0
  7 1739.0 90.0 279.0
  8 1330.0 14.0 97.0
  9 4603.0 40.0 489.0
  10 3376.0 25.0 495.0
  11 4552.0 62.0 415.0
  12 1842.0 85.0 256.0
  13 1279.0 49.0 415.0
  14 5115.0 100.0 5135.0
  15 2558.0 27.0 250.0
  16 4603.0 55.0 233.0
  17 4961.0 69.0 489.0
  18 768.0 42.0 330.0
  19 5115.0 100.0 5135.0
  20 2149.0 54.0 552.0
  21 2251.0 88.0 546.0
  22 4961.0 96.0 398.0
  23 1688.0 59.0 535.0
  24 2558.0 98.0 336.0
  25 5115.0 100.0 5135.0
  26 4501.0 77.0 120.0
  27 3018.0 65.0 222.0
  28 921.0 29.0 421.0
  29 2507.0 40.0 57.0
  30 4757.0 68.0 171.0
  31 665.0 25.0 165.0
  32 5115.0 100.0 5135.0
  33 1586.0 14.0 552.0
  34 1535.0 15.0 523.0
  35 3887.0 35.0 205.0
  36 2455.0 62.0 353.0
  37 512.0 81.0 500.0
  38 5115.0 100.0 5135.0
  39 2353.0 62.0 194.0
  40 1075.0 81.0 512.0
  41 2711.0 29.0 421.0
  42 3887.0 75.0 57.0
  43 2609.0 91.0 256.0
  44 1023.0 57.0 120.0
  45 614.0 65.0 438.0
  46 5115.0 100.0 5135.0
  47 4961.0 74.0 262.0
  48 3223.0 47.0 279.0
  49 3990.0 66.0 137.0
  50 2353.0 69.0 165.0
  51 2046.0 25.0 256.0
  52 2200.0 44.0 421.0
  53 5115.0 100.0 5135.0
  54 1791.0 58.0 529.0
  55 3120.0 16.0 319.0
  56 2302.0 47.0 557.0
  57 3069.0 70.0 137.0
  58 3529.0 50.0 154.0
  59 5115.0 100.0 5135.0
  60 4297.0 37.0 535.0
  61 1126.0 48.0 194.0
  62 5115.0 100.0 5135.0
  63 4092.0 91.0 432.0
  64 4143.0 60.0 387.0
  65 1228.0 24.0 358.0
  66 4194.0 28.0 69.0
  67 5115.0 100.0 5135.0
  68 3018.0 37.0 165.0
  69 4859.0 78.0 268.0
  70 4399.0 23.0 415.0
  71 4297.0 51.0 415.0
  72 5115.0 100.0 5135.0
  73 4910.0 22.0 449.0
  74 1126.0 86.0 330.0
  75 2762.0 11.0 364.0
  76 1739.0 81.0 557.0
  77 3939.0 97.0 404.0
  78 3632.0 75.0 69.0
  79 5115.0 100.0 5135.0
  80 1893.0 97.0 500.0
  81 4143.0 77.0 177.0
  82 2046.0 26.0 324.0
  83 5115.0 100.0 5135.0
  84 3632.0 66.0 262.0
  85 4655.0 28.0 131.0
  86 768.0 44.0 444.0
  87 5115.0 100.0 5135.0
  88 972.0 98.0 540.0
  89 4655.0 82.0 302.0
  90 2149.0 78.0 506.0
  91 921.0 10.0 228.0
  92 3171.0 41.0 239.0
  93 5115.0 100.0 5135.0
  94 4297.0 62.0 165.0
  95 1177.0 84.0 432.0
  96 1228.0 51.0 353.0
  97 2404.0 97.0 120.0
  98 1433.0 53.0 233.0
  99 1688.0 70.0 74.0
  100 921.0 73.0 125.0
  101 2097.0 64.0 478.0
  102 5115.0 100.0 5135.0
  103 2507.0 45.0 512.0
  104 1995.0 72.0 160.0
  105 2916.0 11.0 563.0
  106 4757.0 50.0 375.0
  107 717.0 94.0 256.0
  108 5115.0 100.0 5135.0
  109 3376.0 56.0 347.0
  110 3223.0 70.0 523.0
  111 4961.0 73.0 500.0
  112 4552.0 59.0 535.0
  113 1842.0 13.0 148.0
  114 3836.0 82.0 296.0
  115 5115.0 100.0 5135.0
  116 4757.0 49.0 432.0
  117 1842.0 85.0 404.0
  118 4450.0 76.0 353.0
  119 2046.0 49.0 381.0
  120 2302.0 73.0 154.0
;
