param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 100;
param ArcsNodes :=
  3 43 14.3791311744524
  6 43 -14.3791311744524
  8 44 79.3081239708913
  11 44 -79.3081239708913
  7 45 94.06883270906056
  1 45 -94.06883270906056
  1 46 28.60097114502283
  3 46 -28.60097114502283
  16 47 29.72571856239901
  1 47 -29.72571856239901
  2 48 10.834409705593991
  14 48 -10.834409705593991
  16 49 29.543367970000762
  13 49 -29.543367970000762
  7 50 73.1764066201269
  14 50 -73.1764066201269
  10 51 19.792169263536046
  19 51 -19.792169263536046
  3 52 78.4761642627775
  1 52 -78.4761642627775
  11 53 50.792676840315735
  7 53 -50.792676840315735
  2 54 15.37140032471318
  12 54 -15.37140032471318
  5 55 98.49872091480623
  17 55 -98.49872091480623
  11 56 18.05664579405216
  13 56 -18.05664579405216
  18 57 62.43289383883699
  7 57 -62.43289383883699
  5 58 26.25594860277748
  16 58 -26.25594860277748
  9 59 80.72664400198394
  6 59 -80.72664400198394
  2 60 13.582997279053108
  8 60 -13.582997279053108
  19 61 102.75315012900394
  7 61 -102.75315012900394
  14 62 61.09083598085654
  6 62 -61.09083598085654
  15 63 75.07922685412744
  13 63 -75.07922685412744
  7 64 63.48366174467653
  13 64 -63.48366174467653
  7 65 52.3746904046644
  5 65 -52.3746904046644
  15 66 98.13695534461377
  7 66 -98.13695534461377
  1 67 35.76993792824001
  20 67 -35.76993792824001
  18 68 89.15958885235521
  17 68 -89.15958885235521
  1 69 23.181968959452426
  6 69 -23.181968959452426
  19 70 87.9287848344836
  15 70 -87.9287848344836
  2 71 38.339265989032704
  6 71 -38.339265989032704
  13 72 95.59841911676884
  1 72 -95.59841911676884
  14 73 43.20639001570401
  5 73 -43.20639001570401
  18 74 22.262629938804324
  1 74 -22.262629938804324
  9 75 48.83218228432699
  12 75 -48.83218228432699
  20 76 34.22398838074815
  7 76 -34.22398838074815
  12 77 86.32711105273697
  5 77 -86.32711105273697
  8 78 73.96638437206141
  17 78 -73.96638437206141
  17 79 28.962093642106275
  7 79 -28.962093642106275
  12 80 57.312624507525314
  19 80 -57.312624507525314
  17 81 69.60641555951712
  1 81 -69.60641555951712
  3 82 93.43295744920164
  14 82 -93.43295744920164
  6 83 56.825088234933716
  4 83 -56.825088234933716
  8 84 59.2110869755522
  4 84 -59.2110869755522
  18 85 26.456985550405715
  8 85 -26.456985550405715
  16 86 50.00225050015398
  3 86 -50.00225050015398
  17 87 87.24291692262989
  5 87 -87.24291692262989
  10 88 77.63135999038542
  17 88 -77.63135999038542
  5 89 14.281330491507006
  6 89 -14.281330491507006
  5 90 35.86633902667583
  13 90 -35.86633902667583
  20 91 64.17177118604847
  12 91 -64.17177118604847
  6 92 43.64740561377314
  18 92 -43.64740561377314
  15 93 32.077820805286684
  2 93 -32.077820805286684
  10 94 88.46551010619649
  18 94 -88.46551010619649
  19 95 66.44393447152623
  1 95 -66.44393447152623
  4 96 103.06484382164625
  7 96 -103.06484382164625
  6 97 62.30398908077013
  2 97 -62.30398908077013
  17 98 11.193664422054368
  6 98 -11.193664422054368
  15 99 40.07846979950171
  6 99 -40.07846979950171
  11 100 13.27910038075054
  16 100 -13.27910038075054
;
param : ArcsFixedCost ArcsVariableCost ArcsCapacity :=
  1 5115.0 100.0 5135.0
  2 1228.0 23.0 143.0
  3 4757.0 71.0 472.0
  4 4297.0 60.0 194.0
  5 2251.0 26.0 392.0
  6 5115.0 100.0 5135.0
  7 1739.0 90.0 279.0
  8 1330.0 14.0 97.0
  9 4603.0 40.0 489.0
  10 3376.0 25.0 495.0
  11 4552.0 62.0 415.0
  12 1842.0 85.0 256.0
  13 1279.0 49.0 415.0
  14 5115.0 100.0 5135.0
  15 2558.0 27.0 250.0
  16 4603.0 55.0 233.0
  17 4961.0 69.0 489.0
  18 768.0 42.0 330.0
  19 5115.0 100.0 5135.0
  20 2149.0 54.0 552.0
  21 2251.0 88.0 546.0
  22 4961.0 96.0 398.0
  23 1688.0 59.0 535.0
  24 2558.0 98.0 336.0
  25 5115.0 100.0 5135.0
  26 4501.0 77.0 120.0
  27 3018.0 65.0 222.0
  28 921.0 29.0 421.0
  29 2507.0 40.0 57.0
  30 4757.0 68.0 171.0
  31 665.0 25.0 165.0
  32 5115.0 100.0 5135.0
  33 1586.0 14.0 552.0
  34 1535.0 15.0 523.0
  35 3887.0 35.0 205.0
  36 2455.0 62.0 353.0
  37 512.0 81.0 500.0
  38 5115.0 100.0 5135.0
  39 2353.0 62.0 194.0
  40 1075.0 81.0 512.0
  41 2711.0 29.0 421.0
  42 3887.0 75.0 57.0
  43 2609.0 91.0 256.0
  44 1023.0 57.0 120.0
  45 614.0 65.0 438.0
  46 5115.0 100.0 5135.0
  47 4961.0 74.0 262.0
  48 3223.0 47.0 279.0
  49 3990.0 66.0 137.0
  50 2353.0 69.0 165.0
  51 2046.0 25.0 256.0
  52 2200.0 44.0 421.0
  53 5115.0 100.0 5135.0
  54 1791.0 58.0 529.0
  55 3120.0 16.0 319.0
  56 2302.0 47.0 557.0
  57 3069.0 70.0 137.0
  58 3529.0 50.0 154.0
  59 5115.0 100.0 5135.0
  60 4297.0 37.0 535.0
  61 1126.0 48.0 194.0
  62 5115.0 100.0 5135.0
  63 4092.0 91.0 432.0
  64 4143.0 60.0 387.0
  65 1228.0 24.0 358.0
  66 4194.0 28.0 69.0
  67 5115.0 100.0 5135.0
  68 3018.0 37.0 165.0
  69 4859.0 78.0 268.0
  70 4399.0 23.0 415.0
  71 4297.0 51.0 415.0
  72 5115.0 100.0 5135.0
  73 4910.0 22.0 449.0
  74 1126.0 86.0 330.0
  75 2762.0 11.0 364.0
  76 1739.0 81.0 557.0
  77 3939.0 97.0 404.0
  78 3632.0 75.0 69.0
  79 5115.0 100.0 5135.0
  80 1893.0 97.0 500.0
  81 4143.0 77.0 177.0
  82 2046.0 26.0 324.0
  83 5115.0 100.0 5135.0
  84 3632.0 66.0 262.0
  85 4655.0 28.0 131.0
  86 768.0 44.0 444.0
  87 5115.0 100.0 5135.0
  88 972.0 98.0 540.0
  89 4655.0 82.0 302.0
  90 2149.0 78.0 506.0
  91 921.0 10.0 228.0
  92 3171.0 41.0 239.0
  93 5115.0 100.0 5135.0
  94 4297.0 62.0 165.0
  95 1177.0 84.0 432.0
  96 1228.0 51.0 353.0
  97 2404.0 97.0 120.0
  98 1433.0 53.0 233.0
  99 1688.0 70.0 74.0
  100 921.0 73.0 125.0
  101 2097.0 64.0 478.0
  102 5115.0 100.0 5135.0
  103 2507.0 45.0 512.0
  104 1995.0 72.0 160.0
  105 2916.0 11.0 563.0
  106 4757.0 50.0 375.0
  107 717.0 94.0 256.0
  108 5115.0 100.0 5135.0
  109 3376.0 56.0 347.0
  110 3223.0 70.0 523.0
  111 4961.0 73.0 500.0
  112 4552.0 59.0 535.0
  113 1842.0 13.0 148.0
  114 3836.0 82.0 296.0
  115 5115.0 100.0 5135.0
  116 4757.0 49.0 432.0
  117 1842.0 85.0 404.0
  118 4450.0 76.0 353.0
  119 2046.0 49.0 381.0
  120 2302.0 73.0 154.0
;
