param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 100;
param ArcsNodes :=
  3 43 13.124056870656377
  6 43 -13.124056870656377
  8 44 75.03513155194015
  11 44 -75.03513155194015
  7 45 81.33403778825816
  1 45 -81.33403778825816
  1 46 23.98270782567946
  3 46 -23.98270782567946
  16 47 26.24489702587992
  1 47 -26.24489702587992
  2 48 9.912062147484438
  14 48 -9.912062147484438
  16 49 27.78117780352595
  13 49 -27.78117780352595
  7 50 69.01642634645087
  14 50 -69.01642634645087
  10 51 17.198411329453286
  19 51 -17.198411329453286
  3 52 71.97925339339594
  1 52 -71.97925339339594
  11 53 47.63120939939551
  7 53 -47.63120939939551
  2 54 14.572833123648643
  12 54 -14.572833123648643
  5 55 89.5526082723079
  17 55 -89.5526082723079
  11 56 16.936798943028005
  13 56 -16.936798943028005
  18 57 57.13110357936209
  7 57 -57.13110357936209
  5 58 25.138081078110382
  16 58 -25.138081078110382
  9 59 71.74990434630527
  6 59 -71.74990434630527
  2 60 12.96842031453991
  8 60 -12.96842031453991
  19 61 95.62398786628322
  7 61 -95.62398786628322
  14 62 53.75748884720494
  6 62 -53.75748884720494
  15 63 67.35365407452714
  13 63 -67.35365407452714
  7 64 60.36294336212345
  13 64 -60.36294336212345
  7 65 52.31314859379219
  5 65 -52.31314859379219
  15 66 85.25947288748452
  7 66 -85.25947288748452
  1 67 31.80572294468689
  20 67 -31.80572294468689
  18 68 80.83810545062968
  17 68 -80.83810545062968
  1 69 19.758952584826293
  6 69 -19.758952584826293
  19 70 73.09774346777375
  15 70 -73.09774346777375
  2 71 33.41955909539061
  6 71 -33.41955909539061
  13 72 91.1806967431643
  1 72 -91.1806967431643
  14 73 41.29056648126753
  5 73 -41.29056648126753
  18 74 19.616802192080673
  1 74 -19.616802192080673
  9 75 44.01132872064869
  12 75 -44.01132872064869
  20 76 32.650546662609905
  7 76 -32.650546662609905
  12 77 79.60282841149399
  5 77 -79.60282841149399
  8 78 68.21772933914947
  17 78 -68.21772933914947
  17 79 23.095448705353977
  7 79 -23.095448705353977
  12 80 54.36013714515765
  19 80 -54.36013714515765
  17 81 60.340930346015924
  1 81 -60.340930346015924
  3 82 88.74316190297061
  14 82 -88.74316190297061
  6 83 54.831161579325986
  4 83 -54.831161579325986
  8 84 53.01988247593306
  4 84 -53.01988247593306
  18 85 21.905397063781475
  8 85 -21.905397063781475
  16 86 43.03977392980016
  3 86 -43.03977392980016
  17 87 81.8208259416579
  5 87 -81.8208259416579
  10 88 73.38342196479277
  17 88 -73.38342196479277
  5 89 13.601290633406501
  6 89 -13.601290633406501
  5 90 31.71906641977781
  13 90 -31.71906641977781
  20 91 59.98119025441849
  12 91 -59.98119025441849
  6 92 39.71790952957167
  18 92 -39.71790952957167
  15 93 29.579125986967252
  2 93 -29.579125986967252
  10 94 74.2486053127397
  18 94 -74.2486053127397
  19 95 63.530767759722636
  1 95 -63.530767759722636
  4 96 84.59512346100685
  7 96 -84.59512346100685
  6 97 50.56461890039804
  2 97 -50.56461890039804
  17 98 10.532066383890513
  6 98 -10.532066383890513
  15 99 35.185120499695245
  6 99 -35.185120499695245
  11 100 12.566805314784567
  16 100 -12.566805314784567
;
param : ArcsFixedCost ArcsVariableCost ArcsCapacity :=
  1 5115.0 100.0 5135.0
  2 1228.0 23.0 143.0
  3 4757.0 71.0 472.0
  4 4297.0 60.0 194.0
  5 2251.0 26.0 392.0
  6 5115.0 100.0 5135.0
  7 1739.0 90.0 279.0
  8 1330.0 14.0 97.0
  9 4603.0 40.0 489.0
  10 3376.0 25.0 495.0
  11 4552.0 62.0 415.0
  12 1842.0 85.0 256.0
  13 1279.0 49.0 415.0
  14 5115.0 100.0 5135.0
  15 2558.0 27.0 250.0
  16 4603.0 55.0 233.0
  17 4961.0 69.0 489.0
  18 768.0 42.0 330.0
  19 5115.0 100.0 5135.0
  20 2149.0 54.0 552.0
  21 2251.0 88.0 546.0
  22 4961.0 96.0 398.0
  23 1688.0 59.0 535.0
  24 2558.0 98.0 336.0
  25 5115.0 100.0 5135.0
  26 4501.0 77.0 120.0
  27 3018.0 65.0 222.0
  28 921.0 29.0 421.0
  29 2507.0 40.0 57.0
  30 4757.0 68.0 171.0
  31 665.0 25.0 165.0
  32 5115.0 100.0 5135.0
  33 1586.0 14.0 552.0
  34 1535.0 15.0 523.0
  35 3887.0 35.0 205.0
  36 2455.0 62.0 353.0
  37 512.0 81.0 500.0
  38 5115.0 100.0 5135.0
  39 2353.0 62.0 194.0
  40 1075.0 81.0 512.0
  41 2711.0 29.0 421.0
  42 3887.0 75.0 57.0
  43 2609.0 91.0 256.0
  44 1023.0 57.0 120.0
  45 614.0 65.0 438.0
  46 5115.0 100.0 5135.0
  47 4961.0 74.0 262.0
  48 3223.0 47.0 279.0
  49 3990.0 66.0 137.0
  50 2353.0 69.0 165.0
  51 2046.0 25.0 256.0
  52 2200.0 44.0 421.0
  53 5115.0 100.0 5135.0
  54 1791.0 58.0 529.0
  55 3120.0 16.0 319.0
  56 2302.0 47.0 557.0
  57 3069.0 70.0 137.0
  58 3529.0 50.0 154.0
  59 5115.0 100.0 5135.0
  60 4297.0 37.0 535.0
  61 1126.0 48.0 194.0
  62 5115.0 100.0 5135.0
  63 4092.0 91.0 432.0
  64 4143.0 60.0 387.0
  65 1228.0 24.0 358.0
  66 4194.0 28.0 69.0
  67 5115.0 100.0 5135.0
  68 3018.0 37.0 165.0
  69 4859.0 78.0 268.0
  70 4399.0 23.0 415.0
  71 4297.0 51.0 415.0
  72 5115.0 100.0 5135.0
  73 4910.0 22.0 449.0
  74 1126.0 86.0 330.0
  75 2762.0 11.0 364.0
  76 1739.0 81.0 557.0
  77 3939.0 97.0 404.0
  78 3632.0 75.0 69.0
  79 5115.0 100.0 5135.0
  80 1893.0 97.0 500.0
  81 4143.0 77.0 177.0
  82 2046.0 26.0 324.0
  83 5115.0 100.0 5135.0
  84 3632.0 66.0 262.0
  85 4655.0 28.0 131.0
  86 768.0 44.0 444.0
  87 5115.0 100.0 5135.0
  88 972.0 98.0 540.0
  89 4655.0 82.0 302.0
  90 2149.0 78.0 506.0
  91 921.0 10.0 228.0
  92 3171.0 41.0 239.0
  93 5115.0 100.0 5135.0
  94 4297.0 62.0 165.0
  95 1177.0 84.0 432.0
  96 1228.0 51.0 353.0
  97 2404.0 97.0 120.0
  98 1433.0 53.0 233.0
  99 1688.0 70.0 74.0
  100 921.0 73.0 125.0
  101 2097.0 64.0 478.0
  102 5115.0 100.0 5135.0
  103 2507.0 45.0 512.0
  104 1995.0 72.0 160.0
  105 2916.0 11.0 563.0
  106 4757.0 50.0 375.0
  107 717.0 94.0 256.0
  108 5115.0 100.0 5135.0
  109 3376.0 56.0 347.0
  110 3223.0 70.0 523.0
  111 4961.0 73.0 500.0
  112 4552.0 59.0 535.0
  113 1842.0 13.0 148.0
  114 3836.0 82.0 296.0
  115 5115.0 100.0 5135.0
  116 4757.0 49.0 432.0
  117 1842.0 85.0 404.0
  118 4450.0 76.0 353.0
  119 2046.0 49.0 381.0
  120 2302.0 73.0 154.0
;
