param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 100;
param ArcsNodes :=
  3 43 13.910174935658732
  6 43 -13.910174935658732
  8 44 79.31625149131021
  11 44 -79.31625149131021
  7 45 81.33011882423739
  1 45 -81.33011882423739
  1 46 25.735560756106004
  3 46 -25.735560756106004
  16 47 25.879027956218554
  1 47 -25.879027956218554
  2 48 9.89528397100719
  14 48 -9.89528397100719
  16 49 27.95906971476414
  13 49 -27.95906971476414
  7 50 76.74351288086348
  14 50 -76.74351288086348
  10 51 17.48121621461264
  19 51 -17.48121621461264
  3 52 67.8278509114064
  1 52 -67.8278509114064
  11 53 43.47926067930047
  7 53 -43.47926067930047
  2 54 16.345415314791275
  12 54 -16.345415314791275
  5 55 89.22637404344474
  17 55 -89.22637404344474
  11 56 15.757167311949594
  13 56 -15.757167311949594
  18 57 60.20226323501152
  7 57 -60.20226323501152
  5 58 22.179275552542553
  16 58 -22.179275552542553
  9 59 72.95733805789445
  6 59 -72.95733805789445
  2 60 12.305879767775245
  8 60 -12.305879767775245
  19 61 96.8786017230302
  7 61 -96.8786017230302
  14 62 60.691239638800965
  6 62 -60.691239638800965
  15 63 60.69463946630528
  13 63 -60.69463946630528
  7 64 54.60235542514162
  13 64 -54.60235542514162
  7 65 50.15746964765401
  5 65 -50.15746964765401
  15 66 86.49743269322632
  7 66 -86.49743269322632
  1 67 33.09541638904835
  20 67 -33.09541638904835
  18 68 80.2632776035506
  17 68 -80.2632776035506
  1 69 20.6817769712161
  6 69 -20.6817769712161
  19 70 76.36992267227875
  15 70 -76.36992267227875
  2 71 32.98506707853072
  6 71 -32.98506707853072
  13 72 92.90855319947636
  1 72 -92.90855319947636
  14 73 41.45848757202526
  5 73 -41.45848757202526
  18 74 20.928607065221392
  1 74 -20.928607065221392
  9 75 45.53653170449446
  12 75 -45.53653170449446
  20 76 32.63872344389642
  7 76 -32.63872344389642
  12 77 72.28422166281393
  5 77 -72.28422166281393
  8 78 69.644378801301
  17 78 -69.644378801301
  17 79 24.69506218894043
  7 79 -24.69506218894043
  12 80 49.0534041836792
  19 80 -49.0534041836792
  17 81 65.0666815188081
  1 81 -65.0666815188081
  3 82 90.07732942730159
  14 82 -90.07732942730159
  6 83 54.75146290852158
  4 83 -54.75146290852158
  8 84 54.21771691941667
  4 84 -54.21771691941667
  18 85 24.64151205913703
  8 85 -24.64151205913703
  16 86 46.38738139066403
  3 86 -46.38738139066403
  17 87 74.28646924362431
  5 87 -74.28646924362431
  10 88 69.7163612927455
  17 88 -69.7163612927455
  5 89 14.384284944426053
  6 89 -14.384284944426053
  5 90 32.50978005865742
  13 90 -32.50978005865742
  20 91 58.760590396683185
  12 91 -58.760590396683185
  6 92 39.12554330779042
  18 92 -39.12554330779042
  15 93 31.38260157217141
  2 93 -31.38260157217141
  10 94 81.50167703451619
  18 94 -81.50167703451619
  19 95 59.1907636943788
  1 95 -59.1907636943788
  4 96 87.84502393978431
  7 96 -87.84502393978431
  6 97 51.54442508359228
  2 97 -51.54442508359228
  17 98 10.128871078541271
  6 98 -10.128871078541271
  15 99 37.30014950799777
  6 99 -37.30014950799777
  11 100 12.268999457854418
  16 100 -12.268999457854418
;
param : ArcsFixedCost ArcsVariableCost ArcsCapacity :=
  1 5115.0 100.0 5135.0
  2 1228.0 23.0 143.0
  3 4757.0 71.0 472.0
  4 4297.0 60.0 194.0
  5 2251.0 26.0 392.0
  6 5115.0 100.0 5135.0
  7 1739.0 90.0 279.0
  8 1330.0 14.0 97.0
  9 4603.0 40.0 489.0
  10 3376.0 25.0 495.0
  11 4552.0 62.0 415.0
  12 1842.0 85.0 256.0
  13 1279.0 49.0 415.0
  14 5115.0 100.0 5135.0
  15 2558.0 27.0 250.0
  16 4603.0 55.0 233.0
  17 4961.0 69.0 489.0
  18 768.0 42.0 330.0
  19 5115.0 100.0 5135.0
  20 2149.0 54.0 552.0
  21 2251.0 88.0 546.0
  22 4961.0 96.0 398.0
  23 1688.0 59.0 535.0
  24 2558.0 98.0 336.0
  25 5115.0 100.0 5135.0
  26 4501.0 77.0 120.0
  27 3018.0 65.0 222.0
  28 921.0 29.0 421.0
  29 2507.0 40.0 57.0
  30 4757.0 68.0 171.0
  31 665.0 25.0 165.0
  32 5115.0 100.0 5135.0
  33 1586.0 14.0 552.0
  34 1535.0 15.0 523.0
  35 3887.0 35.0 205.0
  36 2455.0 62.0 353.0
  37 512.0 81.0 500.0
  38 5115.0 100.0 5135.0
  39 2353.0 62.0 194.0
  40 1075.0 81.0 512.0
  41 2711.0 29.0 421.0
  42 3887.0 75.0 57.0
  43 2609.0 91.0 256.0
  44 1023.0 57.0 120.0
  45 614.0 65.0 438.0
  46 5115.0 100.0 5135.0
  47 4961.0 74.0 262.0
  48 3223.0 47.0 279.0
  49 3990.0 66.0 137.0
  50 2353.0 69.0 165.0
  51 2046.0 25.0 256.0
  52 2200.0 44.0 421.0
  53 5115.0 100.0 5135.0
  54 1791.0 58.0 529.0
  55 3120.0 16.0 319.0
  56 2302.0 47.0 557.0
  57 3069.0 70.0 137.0
  58 3529.0 50.0 154.0
  59 5115.0 100.0 5135.0
  60 4297.0 37.0 535.0
  61 1126.0 48.0 194.0
  62 5115.0 100.0 5135.0
  63 4092.0 91.0 432.0
  64 4143.0 60.0 387.0
  65 1228.0 24.0 358.0
  66 4194.0 28.0 69.0
  67 5115.0 100.0 5135.0
  68 3018.0 37.0 165.0
  69 4859.0 78.0 268.0
  70 4399.0 23.0 415.0
  71 4297.0 51.0 415.0
  72 5115.0 100.0 5135.0
  73 4910.0 22.0 449.0
  74 1126.0 86.0 330.0
  75 2762.0 11.0 364.0
  76 1739.0 81.0 557.0
  77 3939.0 97.0 404.0
  78 3632.0 75.0 69.0
  79 5115.0 100.0 5135.0
  80 1893.0 97.0 500.0
  81 4143.0 77.0 177.0
  82 2046.0 26.0 324.0
  83 5115.0 100.0 5135.0
  84 3632.0 66.0 262.0
  85 4655.0 28.0 131.0
  86 768.0 44.0 444.0
  87 5115.0 100.0 5135.0
  88 972.0 98.0 540.0
  89 4655.0 82.0 302.0
  90 2149.0 78.0 506.0
  91 921.0 10.0 228.0
  92 3171.0 41.0 239.0
  93 5115.0 100.0 5135.0
  94 4297.0 62.0 165.0
  95 1177.0 84.0 432.0
  96 1228.0 51.0 353.0
  97 2404.0 97.0 120.0
  98 1433.0 53.0 233.0
  99 1688.0 70.0 74.0
  100 921.0 73.0 125.0
  101 2097.0 64.0 478.0
  102 5115.0 100.0 5135.0
  103 2507.0 45.0 512.0
  104 1995.0 72.0 160.0
  105 2916.0 11.0 563.0
  106 4757.0 50.0 375.0
  107 717.0 94.0 256.0
  108 5115.0 100.0 5135.0
  109 3376.0 56.0 347.0
  110 3223.0 70.0 523.0
  111 4961.0 73.0 500.0
  112 4552.0 59.0 535.0
  113 1842.0 13.0 148.0
  114 3836.0 82.0 296.0
  115 5115.0 100.0 5135.0
  116 4757.0 49.0 432.0
  117 1842.0 85.0 404.0
  118 4450.0 76.0 353.0
  119 2046.0 49.0 381.0
  120 2302.0 73.0 154.0
;
