param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 100;
param ArcsNodes :=
  3 43 11.365036470384556
  6 43 -11.365036470384556
  8 44 64.43968204298764
  11 44 -64.43968204298764
  7 45 72.7093654313134
  1 45 -72.7093654313134
  1 46 21.314580977737965
  3 46 -21.314580977737965
  16 47 22.317756612203684
  1 47 -22.317756612203684
  2 48 9.302806381229923
  14 48 -9.302806381229923
  16 49 23.525848295708663
  13 49 -23.525848295708663
  7 50 63.52287870927208
  14 50 -63.52287870927208
  10 51 15.824228857636683
  19 51 -15.824228857636683
  3 52 62.2501031348941
  1 52 -62.2501031348941
  11 53 40.546547252055944
  7 53 -40.546547252055944
  2 54 13.025674363341926
  12 54 -13.025674363341926
  5 55 77.11253402784793
  17 55 -77.11253402784793
  11 56 15.278316329132215
  13 56 -15.278316329132215
  18 57 49.9278654283375
  7 57 -49.9278654283375
  5 58 22.23598005617025
  16 58 -22.23598005617025
  9 59 63.186213460183446
  6 59 -63.186213460183446
  2 60 10.936864723081174
  8 60 -10.936864723081174
  19 61 83.79295135138256
  7 61 -83.79295135138256
  14 62 50.83339133283945
  6 62 -50.83339133283945
  15 63 55.43202727293716
  13 63 -55.43202727293716
  7 64 53.18327802180251
  13 64 -53.18327802180251
  7 65 41.78701255019663
  5 65 -41.78701255019663
  15 66 81.05637763463507
  7 66 -81.05637763463507
  1 67 27.931281722452166
  20 67 -27.931281722452166
  18 68 73.76369716830801
  17 68 -73.76369716830801
  1 69 18.8950598553208
  6 69 -18.8950598553208
  19 70 73.90686478941959
  15 70 -73.90686478941959
  2 71 29.795223995615114
  6 71 -29.795223995615114
  13 72 81.52533998674637
  1 72 -81.52533998674637
  14 73 36.611441904944165
  5 73 -36.611441904944165
  18 74 17.161735972298118
  1 74 -17.161735972298118
  9 75 36.53611988257535
  12 75 -36.53611988257535
  20 76 30.193285851282575
  7 76 -30.193285851282575
  12 77 67.76496159452508
  5 77 -67.76496159452508
  8 78 63.546525607950585
  17 78 -63.546525607950585
  17 79 21.78852207221227
  7 79 -21.78852207221227
  12 80 46.02576584259661
  19 80 -46.02576584259661
  17 81 54.92645941428821
  1 81 -54.92645941428821
  3 82 76.09252019066014
  14 82 -76.09252019066014
  6 83 46.946607760785156
  4 83 -46.946607760785156
  8 84 45.742536750288316
  4 84 -45.742536750288316
  18 85 20.58472463059527
  8 85 -20.58472463059527
  16 86 39.869635145029605
  3 86 -39.869635145029605
  17 87 72.94625198807901
  5 87 -72.94625198807901
  10 88 61.6580710690269
  17 88 -61.6580710690269
  5 89 11.408422762722427
  6 89 -11.408422762722427
  5 90 27.903539700429757
  13 90 -27.903539700429757
  20 91 48.786183886336275
  12 91 -48.786183886336275
  6 92 35.31964121704231
  18 92 -35.31964121704231
  15 93 27.35999518615807
  2 93 -27.35999518615807
  10 94 68.39216772984848
  18 94 -68.39216772984848
  19 95 54.27115169622538
  1 95 -54.27115169622538
  4 96 73.85643079124478
  7 96 -73.85643079124478
  6 97 48.811622401824735
  2 97 -48.811622401824735
  17 98 8.893104055359865
  6 98 -8.893104055359865
  15 99 33.33412646450402
  6 99 -33.33412646450402
  11 100 11.309457291746222
  16 100 -11.309457291746222
;
param : ArcsFixedCost ArcsVariableCost ArcsCapacity :=
  1 5115.0 100.0 5135.0
  2 1228.0 23.0 143.0
  3 4757.0 71.0 472.0
  4 4297.0 60.0 194.0
  5 2251.0 26.0 392.0
  6 5115.0 100.0 5135.0
  7 1739.0 90.0 279.0
  8 1330.0 14.0 97.0
  9 4603.0 40.0 489.0
  10 3376.0 25.0 495.0
  11 4552.0 62.0 415.0
  12 1842.0 85.0 256.0
  13 1279.0 49.0 415.0
  14 5115.0 100.0 5135.0
  15 2558.0 27.0 250.0
  16 4603.0 55.0 233.0
  17 4961.0 69.0 489.0
  18 768.0 42.0 330.0
  19 5115.0 100.0 5135.0
  20 2149.0 54.0 552.0
  21 2251.0 88.0 546.0
  22 4961.0 96.0 398.0
  23 1688.0 59.0 535.0
  24 2558.0 98.0 336.0
  25 5115.0 100.0 5135.0
  26 4501.0 77.0 120.0
  27 3018.0 65.0 222.0
  28 921.0 29.0 421.0
  29 2507.0 40.0 57.0
  30 4757.0 68.0 171.0
  31 665.0 25.0 165.0
  32 5115.0 100.0 5135.0
  33 1586.0 14.0 552.0
  34 1535.0 15.0 523.0
  35 3887.0 35.0 205.0
  36 2455.0 62.0 353.0
  37 512.0 81.0 500.0
  38 5115.0 100.0 5135.0
  39 2353.0 62.0 194.0
  40 1075.0 81.0 512.0
  41 2711.0 29.0 421.0
  42 3887.0 75.0 57.0
  43 2609.0 91.0 256.0
  44 1023.0 57.0 120.0
  45 614.0 65.0 438.0
  46 5115.0 100.0 5135.0
  47 4961.0 74.0 262.0
  48 3223.0 47.0 279.0
  49 3990.0 66.0 137.0
  50 2353.0 69.0 165.0
  51 2046.0 25.0 256.0
  52 2200.0 44.0 421.0
  53 5115.0 100.0 5135.0
  54 1791.0 58.0 529.0
  55 3120.0 16.0 319.0
  56 2302.0 47.0 557.0
  57 3069.0 70.0 137.0
  58 3529.0 50.0 154.0
  59 5115.0 100.0 5135.0
  60 4297.0 37.0 535.0
  61 1126.0 48.0 194.0
  62 5115.0 100.0 5135.0
  63 4092.0 91.0 432.0
  64 4143.0 60.0 387.0
  65 1228.0 24.0 358.0
  66 4194.0 28.0 69.0
  67 5115.0 100.0 5135.0
  68 3018.0 37.0 165.0
  69 4859.0 78.0 268.0
  70 4399.0 23.0 415.0
  71 4297.0 51.0 415.0
  72 5115.0 100.0 5135.0
  73 4910.0 22.0 449.0
  74 1126.0 86.0 330.0
  75 2762.0 11.0 364.0
  76 1739.0 81.0 557.0
  77 3939.0 97.0 404.0
  78 3632.0 75.0 69.0
  79 5115.0 100.0 5135.0
  80 1893.0 97.0 500.0
  81 4143.0 77.0 177.0
  82 2046.0 26.0 324.0
  83 5115.0 100.0 5135.0
  84 3632.0 66.0 262.0
  85 4655.0 28.0 131.0
  86 768.0 44.0 444.0
  87 5115.0 100.0 5135.0
  88 972.0 98.0 540.0
  89 4655.0 82.0 302.0
  90 2149.0 78.0 506.0
  91 921.0 10.0 228.0
  92 3171.0 41.0 239.0
  93 5115.0 100.0 5135.0
  94 4297.0 62.0 165.0
  95 1177.0 84.0 432.0
  96 1228.0 51.0 353.0
  97 2404.0 97.0 120.0
  98 1433.0 53.0 233.0
  99 1688.0 70.0 74.0
  100 921.0 73.0 125.0
  101 2097.0 64.0 478.0
  102 5115.0 100.0 5135.0
  103 2507.0 45.0 512.0
  104 1995.0 72.0 160.0
  105 2916.0 11.0 563.0
  106 4757.0 50.0 375.0
  107 717.0 94.0 256.0
  108 5115.0 100.0 5135.0
  109 3376.0 56.0 347.0
  110 3223.0 70.0 523.0
  111 4961.0 73.0 500.0
  112 4552.0 59.0 535.0
  113 1842.0 13.0 148.0
  114 3836.0 82.0 296.0
  115 5115.0 100.0 5135.0
  116 4757.0 49.0 432.0
  117 1842.0 85.0 404.0
  118 4450.0 76.0 353.0
  119 2046.0 49.0 381.0
  120 2302.0 73.0 154.0
;
