param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 100;
param ArcsNodes :=
  3 43 13.128683872271806
  6 43 -13.128683872271806
  8 44 82.66852215756016
  11 44 -82.66852215756016
  7 45 87.81114735574336
  1 45 -87.81114735574336
  1 46 25.03592529850037
  3 46 -25.03592529850037
  16 47 27.08758244384013
  1 47 -27.08758244384013
  2 48 10.814428780782574
  14 48 -10.814428780782574
  16 49 28.6217065085071
  13 49 -28.6217065085071
  7 50 70.73284197191263
  14 50 -70.73284197191263
  10 51 19.06427776591883
  19 51 -19.06427776591883
  3 52 74.60168432898614
  1 52 -74.60168432898614
  11 53 51.54188754872486
  7 53 -51.54188754872486
  2 54 15.17406040420299
  12 54 -15.17406040420299
  5 55 96.26809095872721
  17 55 -96.26809095872721
  11 56 18.0900715622494
  13 56 -18.0900715622494
  18 57 62.575813475745576
  7 57 -62.575813475745576
  5 58 24.258079367495398
  16 58 -24.258079367495398
  9 59 71.64158760867382
  6 59 -71.64158760867382
  2 60 12.46658255859455
  8 60 -12.46658255859455
  19 61 101.4944499516366
  7 61 -101.4944499516366
  14 62 59.47149269818661
  6 62 -59.47149269818661
  15 63 67.98064600797042
  13 63 -67.98064600797042
  7 64 55.54029056210795
  13 64 -55.54029056210795
  7 65 53.02726592600486
  5 65 -53.02726592600486
  15 66 87.09353997106611
  7 66 -87.09353997106611
  1 67 31.12155338563553
  20 67 -31.12155338563553
  18 68 75.85619400458921
  17 68 -75.85619400458921
  1 69 21.095311048300758
  6 69 -21.095311048300758
  19 70 84.18693217205136
  15 70 -84.18693217205136
  2 71 35.06334396694611
  6 71 -35.06334396694611
  13 72 99.31818151752307
  1 72 -99.31818151752307
  14 73 42.67320019760245
  5 73 -42.67320019760245
  18 74 21.29983422736686
  1 74 -21.29983422736686
  9 75 41.314341085990904
  12 75 -41.314341085990904
  20 76 35.56803297321051
  7 76 -35.56803297321051
  12 77 76.07896337350289
  5 77 -76.07896337350289
  8 78 69.62782365035862
  17 78 -69.62782365035862
  17 79 25.226170937580992
  7 79 -25.226170937580992
  12 80 51.89179074868148
  19 80 -51.89179074868148
  17 81 68.18135664416201
  1 81 -68.18135664416201
  3 82 79.58417416399324
  14 82 -79.58417416399324
  6 83 55.65068579721472
  4 83 -55.65068579721472
  8 84 51.115723588704235
  4 84 -51.115723588704235
  18 85 24.699346702371134
  8 85 -24.699346702371134
  16 86 46.15852136386311
  3 86 -46.15852136386311
  17 87 79.3555391841794
  5 87 -79.3555391841794
  10 88 73.06555725550831
  17 88 -73.06555725550831
  5 89 13.26810430042896
  6 89 -13.26810430042896
  5 90 35.59481440100084
  13 90 -35.59481440100084
  20 91 58.12783045241133
  12 91 -58.12783045241133
  6 92 40.8395422765258
  18 92 -40.8395422765258
  15 93 32.44374429215101
  2 93 -32.44374429215101
  10 94 78.2781011510129
  18 94 -78.2781011510129
  19 95 64.76284899254141
  1 95 -64.76284899254141
  4 96 86.73798337114418
  7 96 -86.73798337114418
  6 97 56.84421147099984
  2 97 -56.84421147099984
  17 98 10.045301142777621
  6 98 -10.045301142777621
  15 99 35.54431231107091
  6 99 -35.54431231107091
  11 100 12.75985661611461
  16 100 -12.75985661611461
;
param : ArcsFixedCost ArcsVariableCost ArcsCapacity :=
  1 5115.0 100.0 5135.0
  2 1228.0 23.0 143.0
  3 4757.0 71.0 472.0
  4 4297.0 60.0 194.0
  5 2251.0 26.0 392.0
  6 5115.0 100.0 5135.0
  7 1739.0 90.0 279.0
  8 1330.0 14.0 97.0
  9 4603.0 40.0 489.0
  10 3376.0 25.0 495.0
  11 4552.0 62.0 415.0
  12 1842.0 85.0 256.0
  13 1279.0 49.0 415.0
  14 5115.0 100.0 5135.0
  15 2558.0 27.0 250.0
  16 4603.0 55.0 233.0
  17 4961.0 69.0 489.0
  18 768.0 42.0 330.0
  19 5115.0 100.0 5135.0
  20 2149.0 54.0 552.0
  21 2251.0 88.0 546.0
  22 4961.0 96.0 398.0
  23 1688.0 59.0 535.0
  24 2558.0 98.0 336.0
  25 5115.0 100.0 5135.0
  26 4501.0 77.0 120.0
  27 3018.0 65.0 222.0
  28 921.0 29.0 421.0
  29 2507.0 40.0 57.0
  30 4757.0 68.0 171.0
  31 665.0 25.0 165.0
  32 5115.0 100.0 5135.0
  33 1586.0 14.0 552.0
  34 1535.0 15.0 523.0
  35 3887.0 35.0 205.0
  36 2455.0 62.0 353.0
  37 512.0 81.0 500.0
  38 5115.0 100.0 5135.0
  39 2353.0 62.0 194.0
  40 1075.0 81.0 512.0
  41 2711.0 29.0 421.0
  42 3887.0 75.0 57.0
  43 2609.0 91.0 256.0
  44 1023.0 57.0 120.0
  45 614.0 65.0 438.0
  46 5115.0 100.0 5135.0
  47 4961.0 74.0 262.0
  48 3223.0 47.0 279.0
  49 3990.0 66.0 137.0
  50 2353.0 69.0 165.0
  51 2046.0 25.0 256.0
  52 2200.0 44.0 421.0
  53 5115.0 100.0 5135.0
  54 1791.0 58.0 529.0
  55 3120.0 16.0 319.0
  56 2302.0 47.0 557.0
  57 3069.0 70.0 137.0
  58 3529.0 50.0 154.0
  59 5115.0 100.0 5135.0
  60 4297.0 37.0 535.0
  61 1126.0 48.0 194.0
  62 5115.0 100.0 5135.0
  63 4092.0 91.0 432.0
  64 4143.0 60.0 387.0
  65 1228.0 24.0 358.0
  66 4194.0 28.0 69.0
  67 5115.0 100.0 5135.0
  68 3018.0 37.0 165.0
  69 4859.0 78.0 268.0
  70 4399.0 23.0 415.0
  71 4297.0 51.0 415.0
  72 5115.0 100.0 5135.0
  73 4910.0 22.0 449.0
  74 1126.0 86.0 330.0
  75 2762.0 11.0 364.0
  76 1739.0 81.0 557.0
  77 3939.0 97.0 404.0
  78 3632.0 75.0 69.0
  79 5115.0 100.0 5135.0
  80 1893.0 97.0 500.0
  81 4143.0 77.0 177.0
  82 2046.0 26.0 324.0
  83 5115.0 100.0 5135.0
  84 3632.0 66.0 262.0
  85 4655.0 28.0 131.0
  86 768.0 44.0 444.0
  87 5115.0 100.0 5135.0
  88 972.0 98.0 540.0
  89 4655.0 82.0 302.0
  90 2149.0 78.0 506.0
  91 921.0 10.0 228.0
  92 3171.0 41.0 239.0
  93 5115.0 100.0 5135.0
  94 4297.0 62.0 165.0
  95 1177.0 84.0 432.0
  96 1228.0 51.0 353.0
  97 2404.0 97.0 120.0
  98 1433.0 53.0 233.0
  99 1688.0 70.0 74.0
  100 921.0 73.0 125.0
  101 2097.0 64.0 478.0
  102 5115.0 100.0 5135.0
  103 2507.0 45.0 512.0
  104 1995.0 72.0 160.0
  105 2916.0 11.0 563.0
  106 4757.0 50.0 375.0
  107 717.0 94.0 256.0
  108 5115.0 100.0 5135.0
  109 3376.0 56.0 347.0
  110 3223.0 70.0 523.0
  111 4961.0 73.0 500.0
  112 4552.0 59.0 535.0
  113 1842.0 13.0 148.0
  114 3836.0 82.0 296.0
  115 5115.0 100.0 5135.0
  116 4757.0 49.0 432.0
  117 1842.0 85.0 404.0
  118 4450.0 76.0 353.0
  119 2046.0 49.0 381.0
  120 2302.0 73.0 154.0
;
