param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 200;
param ArcsNodes :=
  5 64 -50.196850136786345
  16 65 45.79655759370441
  6 65 -45.79655759370441
  9 66 76.94978770444938
  5 66 -76.94978770444938
  19 67 30.646590229651515
  18 67 -30.646590229651515
  19 68 72.115589130464
  4 68 -72.115589130464
  19 69 17.944732722872047
  14 69 -17.944732722872047
  13 70 70.97198527016415
  19 70 -70.97198527016415
  16 71 31.563996796606805
  9 71 -31.563996796606805
  9 72 92.40227369576009
  12 72 -92.40227369576009
  13 73 37.57640361739617
  1 73 -37.57640361739617
  5 74 18.90565430439121
  4 74 -18.90565430439121
  10 75 39.80972147310573
  14 75 -39.80972147310573
  20 76 30.368090167410934
  18 76 -30.368090167410934
  12 77 69.9224998206646
  1 77 -69.9224998206646
  14 78 68.52997076662454
  10 78 -68.52997076662454
  3 79 22.250836587591603
  10 79 -22.250836587591603
  17 80 49.23269957715687
  11 80 -49.23269957715687
  13 81 56.17790403678497
  4 81 -56.17790403678497
  12 82 73.64487985761237
  5 82 -73.64487985761237
  3 83 53.12997887673634
  20 83 -53.12997887673634
  6 84 48.35555005461361
  2 84 -48.35555005461361
  10 85 23.41582744857065
  15 85 -23.41582744857065
  4 86 44.268961923490494
  9 86 -44.268961923490494
  11 87 65.40140209872447
  17 87 -65.40140209872447
  6 88 65.75651894014234
  20 88 -65.75651894014234
  17 89 11.846038473582404
  1 89 -11.846038473582404
  6 90 28.78444485446104
  5 90 -28.78444485446104
  6 91 51.56579225089375
  16 91 -51.56579225089375
  4 92 36.072687651148904
  20 92 -36.072687651148904
  11 93 27.258479571860928
  4 93 -27.258479571860928
  18 94 69.90929920822045
  19 94 -69.90929920822045
  20 95 55.877458183452006
  3 95 -55.877458183452006
  3 96 74.59969075501671
  18 96 -74.59969075501671
  16 97 50.77601215218488
  8 97 -50.77601215218488
  1 98 9.49799422709152
  18 98 -9.49799422709152
  7 99 32.524726391800755
  15 99 -32.524726391800755
  18 100 11.427041204135639
  14 100 -11.427041204135639
  4 101 40.96734783921648
  7 101 -40.96734783921648
  17 102 85.82241245648673
  12 102 -85.82241245648673
  19 103 85.25272320193731
  8 103 -85.25272320193731
  6 104 43.82710634804145
  3 104 -43.82710634804145
  20 105 70.593696037779
  9 105 -70.593696037779
  3 106 70.98109332933164
  15 106 -70.98109332933164
  19 107 45.12105549714531
  7 107 -45.12105549714531
  15 108 26.23014846466853
  9 108 -26.23014846466853
  12 109 85.07715701714292
  4 109 -85.07715701714292
  5 110 14.322820903865457
  17 110 -14.322820903865457
  5 111 53.98168604029288
  1 111 -53.98168604029288
  14 112 87.34069092309349
  15 112 -87.34069092309349
  10 113 44.34361545995484
  9 113 -44.34361545995484
  12 114 31.25235797235434
  11 114 -31.25235797235434
  17 115 37.50326147482659
  8 115 -37.50326147482659
  15 116 16.195594897864833
  17 116 -16.195594897864833
  13 117 42.4485759416583
  3 117 -42.4485759416583
  9 118 14.052846150683802
  17 118 -14.052846150683802
  12 119 29.945791545426943
  8 119 -29.945791545426943
  16 120 75.32186748933255
  7 120 -75.32186748933255
  12 121 16.946078306593993
  19 121 -16.946078306593993
  1 122 44.217134822910374
  6 122 -44.217134822910374
  1 123 58.72129410241507
  10 123 -58.72129410241507
  8 124 81.06734403122681
  14 124 -81.06734403122681
  10 125 43.8998763891322
  2 125 -43.8998763891322
  6 126 32.84999961688065
  18 126 -32.84999961688065
  18 127 61.75868790166331
  20 127 -61.75868790166331
  8 128 81.1141780719506
  11 128 -81.1141780719506
  3 129 57.98745476740141
  9 129 -57.98745476740141
  17 130 34.067074674095025
  5 130 -34.067074674095025
  14 131 56.98586837934327
  12 131 -56.98586837934327
  17 132 30.799723542559388
  6 132 -30.799723542559388
  4 133 77.62466528238672
  13 133 -77.62466528238672
  6 134 45.44833486614135
  13 134 -45.44833486614135
  5 135 10.088307618868384
  15 135 -10.088307618868384
  11 136 87.40880467630835
  9 136 -87.40880467630835
  15 137 37.30373930250848
  7 137 -37.30373930250848
  18 138 26.28406990893339
  1 138 -26.28406990893339
  3 139 49.11859253064429
  2 139 -49.11859253064429
  20 140 61.4496849886525
  10 140 -61.4496849886525
  7 141 81.01582128082359
  1 141 -81.01582128082359
  7 142 52.577244617592214
  4 142 -52.577244617592214
  10 143 80.70875441967829
  18 143 -80.70875441967829
  5 144 33.78537587411853
  9 144 -33.78537587411853
  4 145 83.97878013417962
  16 145 -83.97878013417962
  8 146 43.339491685996336
  3 146 -43.339491685996336
  20 147 67.20620581786457
  15 147 -67.20620581786457
  19 148 69.40089790031548
  6 148 -69.40089790031548
  17 149 77.9466556050978
  13 149 -77.9466556050978
  17 150 42.83929579016504
  3 150 -42.83929579016504
  15 151 55.655127401667684
  13 151 -55.655127401667684
  13 152 92.87262062172577
  16 152 -92.87262062172577
  13 153 60.231559271287836
  10 153 -60.231559271287836
  11 154 54.06197712005598
  16 154 -54.06197712005598
  14 155 34.58416077310749
  7 155 -34.58416077310749
  4 156 63.56866413731855
  12 156 -63.56866413731855
  11 157 69.01833996331348
  12 157 -69.01833996331348
  8 158 28.253938840662705
  15 158 -28.253938840662705
  12 159 55.03307781307231
  16 159 -55.03307781307231
  15 160 73.4265210917082
  6 160 -73.4265210917082
  14 161 63.873157277957525
  9 161 -63.873157277957525
  3 162 57.40104297694347
  19 162 -57.40104297694347
  17 163 67.3573870690537
  15 163 -67.3573870690537
  1 164 35.16535214453371
  15 164 -35.16535214453371
  6 165 85.14210421787315
  19 165 -85.14210421787315
  19 166 86.83331312981745
  2 166 -86.83331312981745
  7 167 28.84793212722698
  2 167 -28.84793212722698
  2 168 9.58622330613232
  7 168 -9.58622330613232
  16 169 36.88708783876811
  13 169 -36.88708783876811
  5 170 83.6579631654961
  12 170 -83.6579631654961
  18 171 30.62010909029226
  2 171 -30.62010909029226
  12 172 11.76825363596308
  2 172 -11.76825363596308
  5 173 12.68363538099697
  11 173 -12.68363538099697
  2 174 71.97548977649048
  6 174 -71.97548977649048
  9 175 35.70303519514592
  6 175 -35.70303519514592
  18 176 27.886074148552183
  5 176 -27.886074148552183
  16 177 66.16787308680001
  5 177 -66.16787308680001
  10 178 58.901561240930086
  13 178 -58.901561240930086
  11 179 65.85478997826893
  2 179 -65.85478997826893
  3 180 58.236150857910474
  14 180 -58.236150857910474
  14 181 72.51089058919531
  2 181 -72.51089058919531
  3 182 45.67941069232289
  12 182 -45.67941069232289
  12 183 29.37793125324422
  9 183 -29.37793125324422
  15 184 9.083022931352634
  20 184 -9.083022931352634
  20 185 22.485167727384823
  14 185 -22.485167727384823
  20 186 41.140833492972355
  6 186 -41.140833492972355
  16 187 74.9125695323559
  3 187 -74.9125695323559
  1 188 71.73092174836508
  12 188 -71.73092174836508
  15 189 16.851605927753234
  16 189 -16.851605927753234
  13 190 13.40133553636114
  8 190 -13.40133553636114
  18 191 63.764671244526845
  7 191 -63.764671244526845
  8 192 85.3520583647369
  17 192 -85.3520583647369
  10 193 13.94836886841781
  19 193 -13.94836886841781
  8 194 76.11452174823759
  10 194 -76.11452174823759
  11 195 87.50240547314782
  3 195 -87.50240547314782
  14 196 26.665589793920727
  11 196 -26.665589793920727
  12 197 49.78454920897873
  13 197 -49.78454920897873
  18 198 23.837705855885996
  10 198 -23.837705855885996
  15 199 11.117859363309003
  5 199 -11.117859363309003
  16 200 17.988996515688275
  10 200 -17.988996515688275
;
param : ArcsFixedCost ArcsVariableCost ArcsCapacity :=
  1 10399.0 100.0 10631.0
  2 9775.0 38.0 323.0
  3 7591.0 33.0 533.0
  4 7279.0 60.0 188.0
  5 7383.0 11.0 399.0
  6 8007.0 12.0 381.0
  7 10399.0 100.0 10631.0
  8 8735.0 13.0 574.0
  9 3952.0 59.0 527.0
  10 8839.0 96.0 246.0
  11 10399.0 100.0 10631.0
  12 3432.0 31.0 299.0
  13 4056.0 59.0 393.0
  14 6967.0 18.0 77.0
  15 4888.0 56.0 475.0
  16 10399.0 100.0 10631.0
  17 7487.0 45.0 293.0
  18 4160.0 39.0 527.0
  19 8007.0 13.0 457.0
  20 5096.0 42.0 451.0
  21 10399.0 100.0 10631.0
  22 9151.0 33.0 445.0
  23 7383.0 72.0 223.0
  24 3952.0 10.0 469.0
  25 9775.0 58.0 328.0
  26 10399.0 100.0 10631.0
  27 4576.0 81.0 223.0
  28 6240.0 42.0 188.0
  29 9255.0 18.0 276.0
  30 9879.0 79.0 153.0
  31 10399.0 100.0 10631.0
  32 8111.0 34.0 252.0
  33 3016.0 47.0 580.0
  34 6240.0 80.0 159.0
  35 4056.0 98.0 65.0
  36 6032.0 86.0 492.0
  37 10295.0 29.0 170.0
  38 4264.0 36.0 94.0
  39 9567.0 88.0 112.0
  40 10399.0 100.0 10631.0
  41 7903.0 56.0 282.0
  42 8631.0 69.0 188.0
  43 3432.0 58.0 463.0
  44 10399.0 100.0 10631.0
  45 3328.0 64.0 200.0
  46 9463.0 62.0 475.0
  47 8527.0 79.0 176.0
  48 7383.0 26.0 369.0
  49 5408.0 29.0 159.0
  50 1040.0 88.0 475.0
  51 10399.0 100.0 10631.0
  52 4160.0 32.0 77.0
  53 7071.0 35.0 352.0
  54 7279.0 37.0 159.0
  55 8423.0 25.0 346.0
  56 10399.0 100.0 10631.0
  57 6552.0 91.0 504.0
  58 2080.0 70.0 522.0
  59 2392.0 82.0 59.0
  60 10399.0 100.0 10631.0
  61 2912.0 60.0 264.0
  62 5512.0 19.0 346.0
  63 2288.0 10.0 293.0
  64 9567.0 41.0 328.0
  65 8215.0 41.0 235.0
  66 2392.0 35.0 428.0
  67 10399.0 100.0 10631.0
  68 5096.0 56.0 147.0
  69 5304.0 18.0 112.0
  70 4264.0 45.0 311.0
  71 2496.0 29.0 568.0
  72 10399.0 100.0 10631.0
  73 2496.0 93.0 340.0
  74 7279.0 49.0 422.0
  75 3016.0 90.0 176.0
  76 8527.0 81.0 170.0
  77 4888.0 26.0 364.0
  78 5720.0 83.0 463.0
  79 10399.0 100.0 10631.0
  80 1560.0 64.0 141.0
  81 7383.0 13.0 170.0
  82 6863.0 97.0 182.0
  83 4472.0 72.0 475.0
  84 4056.0 72.0 563.0
  85 10399.0 100.0 10631.0
  86 7071.0 39.0 469.0
  87 4576.0 30.0 416.0
  88 5408.0 42.0 118.0
  89 7383.0 18.0 211.0
  90 2808.0 64.0 235.0
  91 10399.0 100.0 10631.0
  92 4264.0 84.0 557.0
  93 5720.0 78.0 147.0
  94 4888.0 33.0 469.0
  95 9255.0 78.0 229.0
  96 10399.0 100.0 10631.0
  97 3640.0 42.0 311.0
  98 7071.0 86.0 551.0
  99 8007.0 35.0 457.0
  100 7279.0 26.0 252.0
  101 9983.0 45.0 65.0
  102 7383.0 75.0 364.0
  103 5824.0 27.0 270.0
  104 4888.0 41.0 182.0
  105 1664.0 44.0 352.0
  106 10399.0 100.0 10631.0
  107 2600.0 83.0 194.0
  108 3848.0 96.0 82.0
  109 6863.0 89.0 153.0
  110 5408.0 94.0 463.0
  111 2808.0 76.0 235.0
  112 10399.0 100.0 10631.0
  113 4992.0 97.0 246.0
  114 7591.0 48.0 270.0
  115 6136.0 41.0 369.0
  116 4368.0 73.0 246.0
  117 3120.0 70.0 492.0
  118 2184.0 37.0 200.0
  119 3432.0 77.0 463.0
  120 5928.0 98.0 147.0
;
