param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 200;
param ArcsNodes :=
  5 64 -57.287209993420745
  16 65 45.6198522877393
  6 65 -45.6198522877393
  9 66 78.97825293176041
  5 66 -78.97825293176041
  19 67 31.329093298646285
  18 67 -31.329093298646285
  19 68 76.78481246556049
  4 68 -76.78481246556049
  19 69 18.13807914175598
  14 69 -18.13807914175598
  13 70 69.78231500885052
  19 70 -69.78231500885052
  16 71 32.988604698362245
  9 71 -32.988604698362245
  9 72 89.48805791832058
  12 72 -89.48805791832058
  13 73 35.96710964304212
  1 73 -35.96710964304212
  5 74 20.638205766870456
  4 74 -20.638205766870456
  10 75 38.35724103723922
  14 75 -38.35724103723922
  20 76 31.169531574163766
  18 76 -31.169531574163766
  12 77 78.14156801861299
  1 77 -78.14156801861299
  14 78 66.54724260157869
  10 78 -66.54724260157869
  3 79 23.57197715631828
  10 79 -23.57197715631828
  17 80 49.81677229431292
  11 80 -49.81677229431292
  13 81 58.468147740065724
  4 81 -58.468147740065724
  12 82 82.93474348752088
  5 82 -82.93474348752088
  3 83 54.84883736266853
  20 83 -54.84883736266853
  6 84 47.21851368137608
  2 84 -47.21851368137608
  10 85 24.333141456943252
  15 85 -24.333141456943252
  4 86 43.0125465197149
  9 86 -43.0125465197149
  11 87 69.68423481491435
  17 87 -69.68423481491435
  6 88 73.95306248678119
  20 88 -73.95306248678119
  17 89 12.425636945640935
  1 89 -12.425636945640935
  6 90 31.533223063409018
  5 90 -31.533223063409018
  6 91 54.67628019671339
  16 91 -54.67628019671339
  4 92 36.55346118307736
  20 92 -36.55346118307736
  11 93 29.21443145074243
  4 93 -29.21443145074243
  18 94 76.12553691754707
  19 94 -76.12553691754707
  20 95 58.104756193193836
  3 95 -58.104756193193836
  3 96 85.45214846904528
  18 96 -85.45214846904528
  16 97 47.34372301657576
  8 97 -47.34372301657576
  1 98 9.59659803715463
  18 98 -9.59659803715463
  7 99 31.31317961858132
  15 99 -31.31317961858132
  18 100 11.712733937594836
  14 100 -11.712733937594836
  4 101 48.488036041849405
  7 101 -48.488036041849405
  17 102 95.18489307581552
  12 102 -95.18489307581552
  19 103 95.49009388817466
  8 103 -95.49009388817466
  6 104 43.151896926633896
  3 104 -43.151896926633896
  20 105 73.72777253032748
  9 105 -73.72777253032748
  3 106 76.03689432756113
  15 106 -76.03689432756113
  19 107 43.24147109919295
  7 107 -43.24147109919295
  15 108 28.346537125022934
  9 108 -28.346537125022934
  12 109 86.32163246187437
  4 109 -86.32163246187437
  5 110 14.331678701243327
  17 110 -14.331678701243327
  5 111 57.65560218381669
  1 111 -57.65560218381669
  14 112 88.14949297994073
  15 112 -88.14949297994073
  10 113 52.0945254879003
  9 113 -52.0945254879003
  12 114 33.579497527873514
  11 114 -33.579497527873514
  17 115 38.85415815983146
  8 115 -38.85415815983146
  15 116 17.76411310492288
  17 116 -17.76411310492288
  13 117 38.854274016957966
  3 117 -38.854274016957966
  9 118 15.87423286441911
  17 118 -15.87423286441911
  12 119 31.960405592374066
  8 119 -31.960405592374066
  16 120 80.99260448632415
  7 120 -80.99260448632415
  12 121 17.71232060238519
  19 121 -17.71232060238519
  1 122 46.29170220167197
  6 122 -46.29170220167197
  1 123 64.35273503038637
  10 123 -64.35273503038637
  8 124 85.97591230973943
  14 124 -85.97591230973943
  10 125 45.12769084959152
  2 125 -45.12769084959152
  6 126 36.04822480547355
  18 126 -36.04822480547355
  18 127 68.93670086264838
  20 127 -68.93670086264838
  8 128 79.87130983315996
  11 128 -79.87130983315996
  3 129 59.074791108051116
  9 129 -59.074791108051116
  17 130 35.961926245420415
  5 130 -35.961926245420415
  14 131 57.6637004685322
  12 131 -57.6637004685322
  17 132 29.63678284647659
  6 132 -29.63678284647659
  4 133 80.2381687932885
  13 133 -80.2381687932885
  6 134 45.89904010607296
  13 134 -45.89904010607296
  5 135 10.302536025549795
  15 135 -10.302536025549795
  11 136 93.83967812273823
  9 136 -93.83967812273823
  15 137 40.91229841899168
  7 137 -40.91229841899168
  18 138 29.25996991681035
  1 138 -29.25996991681035
  3 139 54.162940062699015
  2 139 -54.162940062699015
  20 140 64.31024586385462
  10 140 -64.31024586385462
  7 141 87.49521559007424
  1 141 -87.49521559007424
  7 142 55.854079924321454
  4 142 -55.854079924321454
  10 143 87.43931928104305
  18 143 -87.43931928104305
  5 144 31.005400098615393
  9 144 -31.005400098615393
  4 145 86.5825492349762
  16 145 -86.5825492349762
  8 146 45.92014995174921
  3 146 -45.92014995174921
  20 147 82.09799478989
  15 147 -82.09799478989
  19 148 79.59809512723696
  6 148 -79.59809512723696
  17 149 75.18232203955017
  13 149 -75.18232203955017
  17 150 48.57043184458463
  3 150 -48.57043184458463
  15 151 55.49030131677801
  13 151 -55.49030131677801
  13 152 91.17004995267084
  16 152 -91.17004995267084
  13 153 65.38529410663455
  10 153 -65.38529410663455
  11 154 58.92274427214129
  16 154 -58.92274427214129
  14 155 34.6266596922732
  7 155 -34.6266596922732
  4 156 67.35009972787473
  12 156 -67.35009972787473
  11 157 72.51339465970695
  12 157 -72.51339465970695
  8 158 29.52543761268522
  15 158 -29.52543761268522
  12 159 53.28942114097516
  16 159 -53.28942114097516
  15 160 78.96420928430062
  6 160 -78.96420928430062
  14 161 63.170165547688995
  9 161 -63.170165547688995
  3 162 57.58589693246181
  19 162 -57.58589693246181
  17 163 73.17289267796566
  15 163 -73.17289267796566
  1 164 33.489302057791356
  15 164 -33.489302057791356
  6 165 88.85875193787284
  19 165 -88.85875193787284
  19 166 93.63215343164487
  2 166 -93.63215343164487
  7 167 33.02983773303311
  2 167 -33.02983773303311
  2 168 10.523678082368157
  7 168 -10.523678082368157
  16 169 35.02841962653954
  13 169 -35.02841962653954
  5 170 85.6977104883351
  12 170 -85.6977104883351
  18 171 33.87198676508003
  2 171 -33.87198676508003
  12 172 12.019015043643911
  2 172 -12.019015043643911
  5 173 13.458567483483467
  11 173 -13.458567483483467
  2 174 70.59616088613089
  6 174 -70.59616088613089
  9 175 35.15149067017548
  6 175 -35.15149067017548
  18 176 25.91585864471809
  5 176 -25.91585864471809
  16 177 64.12754241100778
  5 177 -64.12754241100778
  10 178 61.821237684072074
  13 178 -61.821237684072074
  11 179 70.69878071439297
  2 179 -70.69878071439297
  3 180 56.72222735007635
  14 180 -56.72222735007635
  14 181 75.04438555531102
  2 181 -75.04438555531102
  3 182 47.05263540253843
  12 182 -47.05263540253843
  12 183 30.231041184250355
  9 183 -30.231041184250355
  15 184 9.104376105984787
  20 184 -9.104376105984787
  20 185 24.393022514458615
  14 185 -24.393022514458615
  20 186 43.95122800309588
  6 186 -43.95122800309588
  16 187 76.43313296387248
  3 187 -76.43313296387248
  1 188 73.77796173707115
  12 188 -73.77796173707115
  15 189 17.565088632051182
  16 189 -17.565088632051182
  13 190 13.660560141275079
  8 190 -13.660560141275079
  18 191 66.3622543328703
  7 191 -66.3622543328703
  8 192 91.03457745857723
  17 192 -91.03457745857723
  10 193 14.682187564850501
  19 193 -14.682187564850501
  8 194 76.32497770897513
  10 194 -76.32497770897513
  11 195 95.85845173953773
  3 195 -95.85845173953773
  14 196 25.55478434511937
  11 196 -25.55478434511937
  12 197 46.561610199354845
  13 197 -46.561610199354845
  18 198 27.769615681610336
  10 198 -27.769615681610336
  15 199 12.027481358485321
  5 199 -12.027481358485321
  16 200 17.371558769272255
  10 200 -17.371558769272255
;
param : ArcsFixedCost ArcsVariableCost ArcsCapacity :=
  1 10399.0 100.0 10631.0
  2 9775.0 38.0 323.0
  3 7591.0 33.0 533.0
  4 7279.0 60.0 188.0
  5 7383.0 11.0 399.0
  6 8007.0 12.0 381.0
  7 10399.0 100.0 10631.0
  8 8735.0 13.0 574.0
  9 3952.0 59.0 527.0
  10 8839.0 96.0 246.0
  11 10399.0 100.0 10631.0
  12 3432.0 31.0 299.0
  13 4056.0 59.0 393.0
  14 6967.0 18.0 77.0
  15 4888.0 56.0 475.0
  16 10399.0 100.0 10631.0
  17 7487.0 45.0 293.0
  18 4160.0 39.0 527.0
  19 8007.0 13.0 457.0
  20 5096.0 42.0 451.0
  21 10399.0 100.0 10631.0
  22 9151.0 33.0 445.0
  23 7383.0 72.0 223.0
  24 3952.0 10.0 469.0
  25 9775.0 58.0 328.0
  26 10399.0 100.0 10631.0
  27 4576.0 81.0 223.0
  28 6240.0 42.0 188.0
  29 9255.0 18.0 276.0
  30 9879.0 79.0 153.0
  31 10399.0 100.0 10631.0
  32 8111.0 34.0 252.0
  33 3016.0 47.0 580.0
  34 6240.0 80.0 159.0
  35 4056.0 98.0 65.0
  36 6032.0 86.0 492.0
  37 10295.0 29.0 170.0
  38 4264.0 36.0 94.0
  39 9567.0 88.0 112.0
  40 10399.0 100.0 10631.0
  41 7903.0 56.0 282.0
  42 8631.0 69.0 188.0
  43 3432.0 58.0 463.0
  44 10399.0 100.0 10631.0
  45 3328.0 64.0 200.0
  46 9463.0 62.0 475.0
  47 8527.0 79.0 176.0
  48 7383.0 26.0 369.0
  49 5408.0 29.0 159.0
  50 1040.0 88.0 475.0
  51 10399.0 100.0 10631.0
  52 4160.0 32.0 77.0
  53 7071.0 35.0 352.0
  54 7279.0 37.0 159.0
  55 8423.0 25.0 346.0
  56 10399.0 100.0 10631.0
  57 6552.0 91.0 504.0
  58 2080.0 70.0 522.0
  59 2392.0 82.0 59.0
  60 10399.0 100.0 10631.0
  61 2912.0 60.0 264.0
  62 5512.0 19.0 346.0
  63 2288.0 10.0 293.0
  64 9567.0 41.0 328.0
  65 8215.0 41.0 235.0
  66 2392.0 35.0 428.0
  67 10399.0 100.0 10631.0
  68 5096.0 56.0 147.0
  69 5304.0 18.0 112.0
  70 4264.0 45.0 311.0
  71 2496.0 29.0 568.0
  72 10399.0 100.0 10631.0
  73 2496.0 93.0 340.0
  74 7279.0 49.0 422.0
  75 3016.0 90.0 176.0
  76 8527.0 81.0 170.0
  77 4888.0 26.0 364.0
  78 5720.0 83.0 463.0
  79 10399.0 100.0 10631.0
  80 1560.0 64.0 141.0
  81 7383.0 13.0 170.0
  82 6863.0 97.0 182.0
  83 4472.0 72.0 475.0
  84 4056.0 72.0 563.0
  85 10399.0 100.0 10631.0
  86 7071.0 39.0 469.0
  87 4576.0 30.0 416.0
  88 5408.0 42.0 118.0
  89 7383.0 18.0 211.0
  90 2808.0 64.0 235.0
  91 10399.0 100.0 10631.0
  92 4264.0 84.0 557.0
  93 5720.0 78.0 147.0
  94 4888.0 33.0 469.0
  95 9255.0 78.0 229.0
  96 10399.0 100.0 10631.0
  97 3640.0 42.0 311.0
  98 7071.0 86.0 551.0
  99 8007.0 35.0 457.0
  100 7279.0 26.0 252.0
  101 9983.0 45.0 65.0
  102 7383.0 75.0 364.0
  103 5824.0 27.0 270.0
  104 4888.0 41.0 182.0
  105 1664.0 44.0 352.0
  106 10399.0 100.0 10631.0
  107 2600.0 83.0 194.0
  108 3848.0 96.0 82.0
  109 6863.0 89.0 153.0
  110 5408.0 94.0 463.0
  111 2808.0 76.0 235.0
  112 10399.0 100.0 10631.0
  113 4992.0 97.0 246.0
  114 7591.0 48.0 270.0
  115 6136.0 41.0 369.0
  116 4368.0 73.0 246.0
  117 3120.0 70.0 492.0
  118 2184.0 37.0 200.0
  119 3432.0 77.0 463.0
  120 5928.0 98.0 147.0
;
