param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 200;
param ArcsNodes :=
  16 65 46.81374568783501
  6 65 -46.81374568783501
  9 66 88.80492862619113
  5 66 -88.80492862619113
  19 67 28.0413992838273
  18 67 -28.0413992838273
  19 68 84.6601856958113
  4 68 -84.6601856958113
  19 69 19.37331131471466
  14 69 -19.37331131471466
  13 70 72.35512557590683
  19 70 -72.35512557590683
  16 71 34.86944660635411
  9 71 -34.86944660635411
  9 72 92.71459205001337
  12 72 -92.71459205001337
  13 73 36.760769323178955
  1 73 -36.760769323178955
  5 74 20.429363792429598
  4 74 -20.429363792429598
  10 75 43.116743586962485
  14 75 -43.116743586962485
  20 76 35.33829254643453
  18 76 -35.33829254643453
  12 77 82.953922979169
  1 77 -82.953922979169
  14 78 68.87203253830529
  10 78 -68.87203253830529
  3 79 23.519268322453605
  10 79 -23.519268322453605
  17 80 50.06175999068491
  11 80 -50.06175999068491
  13 81 62.65642719109172
  4 81 -62.65642719109172
  12 82 87.21263829362326
  5 82 -87.21263829362326
  3 83 54.311506754266986
  20 83 -54.311506754266986
  6 84 47.60111588649723
  2 84 -47.60111588649723
  10 85 24.833099909609654
  15 85 -24.833099909609654
  4 86 41.02384808424973
  9 86 -41.02384808424973
  11 87 73.70589386147954
  17 87 -73.70589386147954
  6 88 66.59651792456275
  20 88 -66.59651792456275
  17 89 12.61023172633126
  1 89 -12.61023172633126
  6 90 28.627748038503015
  5 90 -28.627748038503015
  6 91 54.73103761855629
  16 91 -54.73103761855629
  4 92 40.094602945646315
  20 92 -40.094602945646315
  11 93 29.631453753153842
  4 93 -29.631453753153842
  18 94 80.41247196944536
  19 94 -80.41247196944536
  20 95 61.00834188527031
  3 95 -61.00834188527031
  3 96 84.03035025422456
  18 96 -84.03035025422456
  16 97 54.72596931155574
  8 97 -54.72596931155574
  1 98 9.679296289110606
  18 98 -9.679296289110606
  7 99 34.92918720692734
  15 99 -34.92918720692734
  18 100 12.230555649822946
  14 100 -12.230555649822946
  4 101 44.64407430661774
  7 101 -44.64407430661774
  17 102 100.77692030196457
  12 102 -100.77692030196457
  19 103 91.28731054162373
  8 103 -91.28731054162373
  6 104 49.079931489387135
  3 104 -49.079931489387135
  20 105 73.93122178640118
  9 105 -73.93122178640118
  3 106 81.82364221579935
  15 106 -81.82364221579935
  19 107 45.32174015164754
  7 107 -45.32174015164754
  15 108 27.571394223818636
  9 108 -27.571394223818636
  12 109 92.05095859898776
  4 109 -92.05095859898776
  5 110 15.431455134583576
  17 110 -15.431455134583576
  5 111 55.591483083802764
  1 111 -55.591483083802764
  14 112 95.6829670271667
  15 112 -95.6829670271667
  10 113 55.15190221462129
  9 113 -55.15190221462129
  12 114 37.85500012191369
  11 114 -37.85500012191369
  17 115 38.78193423926548
  8 115 -38.78193423926548
  15 116 16.609437387940446
  17 116 -16.609437387940446
  13 117 43.52452160184095
  3 117 -43.52452160184095
  9 118 16.164134990825353
  17 118 -16.164134990825353
  12 119 33.67927398018013
  8 119 -33.67927398018013
  16 120 83.69100756597305
  7 120 -83.69100756597305
  12 121 19.92705321882631
  19 121 -19.92705321882631
  1 122 45.41609294836849
  6 122 -45.41609294836849
  1 123 64.0701594942551
  10 123 -64.0701594942551
  8 124 84.05528786673678
  14 124 -84.05528786673678
  10 125 46.529173605534886
  2 125 -46.529173605534886
  6 126 35.758512269458876
  18 126 -35.758512269458876
  18 127 68.46281270103991
  20 127 -68.46281270103991
  8 128 94.866275527652
  11 128 -94.866275527652
  3 129 63.22973680732996
  9 129 -63.22973680732996
  17 130 34.72388663944899
  5 130 -34.72388663944899
  14 131 59.795826549641
  12 131 -59.795826549641
  17 132 29.038554825897766
  6 132 -29.038554825897766
  4 133 82.58400156226338
  13 133 -82.58400156226338
  6 134 48.592848134182915
  13 134 -48.592848134182915
  5 135 11.658616854843608
  15 135 -11.658616854843608
  11 136 102.10326348930688
  9 136 -102.10326348930688
  15 137 38.87848263659978
  7 137 -38.87848263659978
  18 138 28.310522030508274
  1 138 -28.310522030508274
  3 139 53.41159634158942
  2 139 -53.41159634158942
  20 140 63.05583118143649
  10 140 -63.05583118143649
  7 141 80.91554139541822
  1 141 -80.91554139541822
  7 142 58.88975609891314
  4 142 -58.88975609891314
  10 143 90.14680258830123
  18 143 -90.14680258830123
  5 144 33.83941263770305
  9 144 -33.83941263770305
  4 145 84.06503419973848
  16 145 -84.06503419973848
  8 146 44.06714578606997
  3 146 -44.06714578606997
  20 147 75.21280881586394
  15 147 -75.21280881586394
  19 148 84.26318824499285
  6 148 -84.26318824499285
  17 149 80.21385997305742
  13 149 -80.21385997305742
  17 150 52.21386386148727
  3 150 -52.21386386148727
  15 151 59.43511284900397
  13 151 -59.43511284900397
  13 152 99.71056675155299
  16 152 -99.71056675155299
  13 153 68.78825349945905
  10 153 -68.78825349945905
  11 154 57.56653577658267
  16 154 -57.56653577658267
  14 155 36.64227664237883
  7 155 -36.64227664237883
  4 156 71.92970203213144
  12 156 -71.92970203213144
  11 157 80.13711263915856
  12 157 -80.13711263915856
  8 158 31.928460523195337
  15 158 -31.928460523195337
  12 159 56.063727291655546
  16 159 -56.063727291655546
  15 160 78.74498279359473
  6 160 -78.74498279359473
  14 161 67.83205545566668
  9 161 -67.83205545566668
  3 162 63.50417552367209
  19 162 -63.50417552367209
  17 163 74.77849361242444
  15 163 -74.77849361242444
  1 164 39.18106865212583
  15 164 -39.18106865212583
  6 165 98.897250521525
  19 165 -98.897250521525
  19 166 102.85031414406224
  2 166 -102.85031414406224
  7 167 33.490695219540456
  2 167 -33.490695219540456
  2 168 10.479403612866115
  7 168 -10.479403612866115
  16 169 40.17109571240478
  13 169 -40.17109571240478
  5 170 89.60034803455643
  12 170 -89.60034803455643
  18 171 32.584176351746606
  2 171 -32.584176351746606
  12 172 12.711765824038205
  2 172 -12.711765824038205
  5 173 14.400598714804975
  11 173 -14.400598714804975
  2 174 78.0324312864593
  6 174 -78.0324312864593
  9 175 37.91873584178814
  6 175 -37.91873584178814
  18 176 28.295081056671485
  5 176 -28.295081056671485
  16 177 65.04981897091606
  5 177 -65.04981897091606
  10 178 66.52107228032146
  13 178 -66.52107228032146
  11 179 73.28377180739255
  2 179 -73.28377180739255
  3 180 59.84803691113186
  14 180 -59.84803691113186
  14 181 82.06212807559885
  2 181 -82.06212807559885
  3 182 46.084544134990836
  12 182 -46.084544134990836
  12 183 30.603774506892815
  9 183 -30.603774506892815
  15 184 10.23097501755051
  20 184 -10.23097501755051
  20 185 23.586339026858912
  14 185 -23.586339026858912
  20 186 46.42115355860288
  6 186 -46.42115355860288
  16 187 74.16885803559711
  3 187 -74.16885803559711
  1 188 73.92846799194253
  12 188 -73.92846799194253
  15 189 17.346119955830734
  16 189 -17.346119955830734
  13 190 14.440576293790674
  8 190 -14.440576293790674
  18 191 63.8685386363105
  7 191 -63.8685386363105
  8 192 86.0770171509797
  17 192 -86.0770171509797
  10 193 14.269164065232019
  19 193 -14.269164065232019
  8 194 77.94062827022685
  10 194 -77.94062827022685
  11 195 90.76795039741707
  3 195 -90.76795039741707
  14 196 28.38706377546614
  11 196 -28.38706377546614
  12 197 48.18393073795819
  13 197 -48.18393073795819
  18 198 24.354748705286067
  10 198 -24.354748705286067
  15 199 11.776908084925468
  5 199 -11.776908084925468
  16 200 16.430939710669584
  10 200 -16.430939710669584
;
param : ArcsFixedCost ArcsVariableCost ArcsCapacity :=
  1 10399.0 100.0 10631.0
  2 9775.0 38.0 323.0
  3 7591.0 33.0 533.0
  4 7279.0 60.0 188.0
  5 7383.0 11.0 399.0
  6 8007.0 12.0 381.0
  7 10399.0 100.0 10631.0
  8 8735.0 13.0 574.0
  9 3952.0 59.0 527.0
  10 8839.0 96.0 246.0
  11 10399.0 100.0 10631.0
  12 3432.0 31.0 299.0
  13 4056.0 59.0 393.0
  14 6967.0 18.0 77.0
  15 4888.0 56.0 475.0
  16 10399.0 100.0 10631.0
  17 7487.0 45.0 293.0
  18 4160.0 39.0 527.0
  19 8007.0 13.0 457.0
  20 5096.0 42.0 451.0
  21 10399.0 100.0 10631.0
  22 9151.0 33.0 445.0
  23 7383.0 72.0 223.0
  24 3952.0 10.0 469.0
  25 9775.0 58.0 328.0
  26 10399.0 100.0 10631.0
  27 4576.0 81.0 223.0
  28 6240.0 42.0 188.0
  29 9255.0 18.0 276.0
  30 9879.0 79.0 153.0
  31 10399.0 100.0 10631.0
  32 8111.0 34.0 252.0
  33 3016.0 47.0 580.0
  34 6240.0 80.0 159.0
  35 4056.0 98.0 65.0
  36 6032.0 86.0 492.0
  37 10295.0 29.0 170.0
  38 4264.0 36.0 94.0
  39 9567.0 88.0 112.0
  40 10399.0 100.0 10631.0
  41 7903.0 56.0 282.0
  42 8631.0 69.0 188.0
  43 3432.0 58.0 463.0
  44 10399.0 100.0 10631.0
  45 3328.0 64.0 200.0
  46 9463.0 62.0 475.0
  47 8527.0 79.0 176.0
  48 7383.0 26.0 369.0
  49 5408.0 29.0 159.0
  50 1040.0 88.0 475.0
  51 10399.0 100.0 10631.0
  52 4160.0 32.0 77.0
  53 7071.0 35.0 352.0
  54 7279.0 37.0 159.0
  55 8423.0 25.0 346.0
  56 10399.0 100.0 10631.0
  57 6552.0 91.0 504.0
  58 2080.0 70.0 522.0
  59 2392.0 82.0 59.0
  60 10399.0 100.0 10631.0
  61 2912.0 60.0 264.0
  62 5512.0 19.0 346.0
  63 2288.0 10.0 293.0
  64 9567.0 41.0 328.0
  65 8215.0 41.0 235.0
  66 2392.0 35.0 428.0
  67 10399.0 100.0 10631.0
  68 5096.0 56.0 147.0
  69 5304.0 18.0 112.0
  70 4264.0 45.0 311.0
  71 2496.0 29.0 568.0
  72 10399.0 100.0 10631.0
  73 2496.0 93.0 340.0
  74 7279.0 49.0 422.0
  75 3016.0 90.0 176.0
  76 8527.0 81.0 170.0
  77 4888.0 26.0 364.0
  78 5720.0 83.0 463.0
  79 10399.0 100.0 10631.0
  80 1560.0 64.0 141.0
  81 7383.0 13.0 170.0
  82 6863.0 97.0 182.0
  83 4472.0 72.0 475.0
  84 4056.0 72.0 563.0
  85 10399.0 100.0 10631.0
  86 7071.0 39.0 469.0
  87 4576.0 30.0 416.0
  88 5408.0 42.0 118.0
  89 7383.0 18.0 211.0
  90 2808.0 64.0 235.0
  91 10399.0 100.0 10631.0
  92 4264.0 84.0 557.0
  93 5720.0 78.0 147.0
  94 4888.0 33.0 469.0
  95 9255.0 78.0 229.0
  96 10399.0 100.0 10631.0
  97 3640.0 42.0 311.0
  98 7071.0 86.0 551.0
  99 8007.0 35.0 457.0
  100 7279.0 26.0 252.0
  101 9983.0 45.0 65.0
  102 7383.0 75.0 364.0
  103 5824.0 27.0 270.0
  104 4888.0 41.0 182.0
  105 1664.0 44.0 352.0
  106 10399.0 100.0 10631.0
  107 2600.0 83.0 194.0
  108 3848.0 96.0 82.0
  109 6863.0 89.0 153.0
  110 5408.0 94.0 463.0
  111 2808.0 76.0 235.0
  112 10399.0 100.0 10631.0
  113 4992.0 97.0 246.0
  114 7591.0 48.0 270.0
  115 6136.0 41.0 369.0
  116 4368.0 73.0 246.0
  117 3120.0 70.0 492.0
  118 2184.0 37.0 200.0
  119 3432.0 77.0 463.0
  120 5928.0 98.0 147.0
;
