param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 200;
param ArcsNodes :=
  5 64 -52.82041515055232
  16 65 47.737649166343424
  6 65 -47.737649166343424
  9 66 91.44094093009261
  5 66 -91.44094093009261
  19 67 29.316247185603174
  18 67 -29.316247185603174
  19 68 73.4756394017315
  4 68 -73.4756394017315
  19 69 18.601623425101415
  14 69 -18.601623425101415
  13 70 78.70199510016778
  19 70 -78.70199510016778
  16 71 34.33570503408241
  9 71 -34.33570503408241
  9 72 96.63964669627455
  12 72 -96.63964669627455
  13 73 41.11167872682117
  1 73 -41.11167872682117
  5 74 19.79441760181914
  4 74 -19.79441760181914
  10 75 42.40120994649446
  14 75 -42.40120994649446
  20 76 34.88302436825042
  18 76 -34.88302436825042
  12 77 74.26770143166715
  1 77 -74.26770143166715
  14 78 65.91235231909887
  10 78 -65.91235231909887
  3 79 22.610561893481883
  10 79 -22.610561893481883
  17 80 53.39721455826875
  11 80 -53.39721455826875
  13 81 62.11727767911587
  4 81 -62.11727767911587
  12 82 83.80390356758711
  5 82 -83.80390356758711
  3 83 58.40684074972927
  20 83 -58.40684074972927
  6 84 52.926796024428604
  2 84 -52.926796024428604
  10 85 23.547204112772377
  15 85 -23.547204112772377
  4 86 43.074912691669084
  9 86 -43.074912691669084
  11 87 75.65768995191783
  17 87 -75.65768995191783
  6 88 68.9001718912511
  20 88 -68.9001718912511
  17 89 12.037801564370284
  1 89 -12.037801564370284
  6 90 30.045392228678047
  5 90 -30.045392228678047
  6 91 53.4763797804896
  16 91 -53.4763797804896
  4 92 40.21673693671195
  20 92 -40.21673693671195
  11 93 29.277436643679728
  4 93 -29.277436643679728
  18 94 75.24441411907766
  19 94 -75.24441411907766
  20 95 63.37672193894255
  3 95 -63.37672193894255
  3 96 85.95083627976882
  18 96 -85.95083627976882
  16 97 50.083413862196835
  8 97 -50.083413862196835
  1 98 9.021285778062161
  18 98 -9.021285778062161
  7 99 36.674526513452165
  15 99 -36.674526513452165
  18 100 12.323671491327786
  14 100 -12.323671491327786
  4 101 43.38236697465898
  7 101 -43.38236697465898
  17 102 96.26464119555692
  12 102 -96.26464119555692
  19 103 103.31962800071199
  8 103 -103.31962800071199
  6 104 42.22160097747134
  3 104 -42.22160097747134
  20 105 70.40043304901752
  9 105 -70.40043304901752
  3 106 72.51853416884242
  15 106 -72.51853416884242
  19 107 44.404589144872396
  7 107 -44.404589144872396
  15 108 29.128005754529184
  9 108 -29.128005754529184
  12 109 93.97604411522003
  4 109 -93.97604411522003
  5 110 15.567192713483292
  17 110 -15.567192713483292
  5 111 56.7459689416488
  1 111 -56.7459689416488
  14 112 88.57187593371474
  15 112 -88.57187593371474
  10 113 47.90143702153126
  9 113 -47.90143702153126
  12 114 35.85728224507442
  11 114 -35.85728224507442
  17 115 38.2762532465556
  8 115 -38.2762532465556
  15 116 16.929344590013837
  17 116 -16.929344590013837
  13 117 45.334430273902896
  3 117 -45.334430273902896
  9 118 16.77090260789165
  17 118 -16.77090260789165
  12 119 33.10529729327253
  8 119 -33.10529729327253
  16 120 88.5548772386838
  7 120 -88.5548772386838
  12 121 18.812056518378967
  19 121 -18.812056518378967
  1 122 48.17884282829725
  6 122 -48.17884282829725
  1 123 71.53186472426779
  10 123 -71.53186472426779
  8 124 87.50445676081037
  14 124 -87.50445676081037
  10 125 49.453817829243405
  2 125 -49.453817829243405
  6 126 34.852784031391884
  18 126 -34.852784031391884
  18 127 69.30100281557768
  20 127 -69.30100281557768
  8 128 90.20841600142002
  11 128 -90.20841600142002
  3 129 64.62437283501094
  9 129 -64.62437283501094
  17 130 37.05744506829575
  5 130 -37.05744506829575
  14 131 55.2988045568905
  12 131 -55.2988045568905
  17 132 29.112817012956935
  6 132 -29.112817012956935
  4 133 83.97267215382193
  13 133 -83.97267215382193
  6 134 43.50609758278192
  13 134 -43.50609758278192
  5 135 11.54653311821388
  15 135 -11.54653311821388
  11 136 92.70485896544812
  9 136 -92.70485896544812
  15 137 39.829991564868884
  7 137 -39.829991564868884
  18 138 29.783655026844592
  1 138 -29.783655026844592
  3 139 54.83129441383417
  2 139 -54.83129441383417
  20 140 65.99421435499096
  10 140 -65.99421435499096
  7 141 84.71321934725438
  1 141 -84.71321934725438
  7 142 59.63869587694071
  4 142 -59.63869587694071
  10 143 90.24423272155289
  18 143 -90.24423272155289
  5 144 32.68883019864781
  9 144 -32.68883019864781
  4 145 92.41831727979908
  16 145 -92.41831727979908
  8 146 46.56064065176941
  3 146 -46.56064065176941
  20 147 79.5727846609838
  15 147 -79.5727846609838
  19 148 76.71898031533203
  6 148 -76.71898031533203
  17 149 85.180751849798
  13 149 -85.180751849798
  17 150 51.548862476206416
  3 150 -51.548862476206416
  15 151 59.31864296402338
  13 151 -59.31864296402338
  13 152 101.15850615063351
  16 152 -101.15850615063351
  13 153 63.53769023486353
  10 153 -63.53769023486353
  11 154 55.995491456975515
  16 154 -55.995491456975515
  14 155 39.611434631124744
  7 155 -39.611434631124744
  4 156 75.93997328529433
  12 156 -75.93997328529433
  11 157 76.58163672271068
  12 157 -76.58163672271068
  8 158 32.27989704157831
  15 158 -32.27989704157831
  12 159 56.4500869728941
  16 159 -56.4500869728941
  15 160 81.61699727064652
  6 160 -81.61699727064652
  14 161 62.441393439362
  9 161 -62.441393439362
  3 162 58.12897354308558
  19 162 -58.12897354308558
  17 163 75.59099834976038
  15 163 -75.59099834976038
  1 164 35.57962556567569
  15 164 -35.57962556567569
  6 165 94.24870890297653
  19 165 -94.24870890297653
  19 166 95.18893121067846
  2 166 -95.18893121067846
  7 167 33.17927710231732
  2 167 -33.17927710231732
  2 168 11.37093014771461
  7 168 -11.37093014771461
  16 169 37.41449306511958
  13 169 -37.41449306511958
  5 170 82.03503811876364
  12 170 -82.03503811876364
  18 171 34.9433817490331
  2 171 -34.9433817490331
  12 172 12.029220162693624
  2 172 -12.029220162693624
  5 173 13.202743202626342
  11 173 -13.202743202626342
  2 174 86.01800857972725
  6 174 -86.01800857972725
  9 175 40.67897207247617
  6 175 -40.67897207247617
  18 176 28.402066397147998
  5 176 -28.402066397147998
  16 177 68.58775269163094
  5 177 -68.58775269163094
  10 178 64.04951922121153
  13 178 -64.04951922121153
  11 179 74.06626712986244
  2 179 -74.06626712986244
  3 180 60.84313203652441
  14 180 -60.84313203652441
  14 181 74.77384171209599
  2 181 -74.77384171209599
  3 182 48.246000874255046
  12 182 -48.246000874255046
  12 183 31.012033598464825
  9 183 -31.012033598464825
  15 184 10.462584913034263
  20 184 -10.462584913034263
  20 185 23.901028777616354
  14 185 -23.901028777616354
  20 186 45.67329644636596
  6 186 -45.67329644636596
  16 187 72.14745404937396
  3 187 -72.14745404937396
  1 188 82.51219100190187
  12 188 -82.51219100190187
  15 189 18.455467752931504
  16 189 -18.455467752931504
  13 190 14.874750440817
  8 190 -14.874750440817
  18 191 68.99950265080832
  7 191 -68.99950265080832
  8 192 85.64269687895738
  17 192 -85.64269687895738
  10 193 14.579295481227712
  19 193 -14.579295481227712
  8 194 75.02887445267241
  10 194 -75.02887445267241
  11 195 102.147283953516
  3 195 -102.147283953516
  14 196 26.359610702159245
  11 196 -26.359610702159245
  12 197 46.63819707568826
  13 197 -46.63819707568826
  18 198 27.482487565924558
  10 198 -27.482487565924558
  15 199 11.696811968149467
  5 199 -11.696811968149467
  16 200 18.051003370756984
  10 200 -18.051003370756984
;
param : ArcsFixedCost ArcsVariableCost ArcsCapacity :=
  1 10399.0 100.0 10631.0
  2 9775.0 38.0 323.0
  3 7591.0 33.0 533.0
  4 7279.0 60.0 188.0
  5 7383.0 11.0 399.0
  6 8007.0 12.0 381.0
  7 10399.0 100.0 10631.0
  8 8735.0 13.0 574.0
  9 3952.0 59.0 527.0
  10 8839.0 96.0 246.0
  11 10399.0 100.0 10631.0
  12 3432.0 31.0 299.0
  13 4056.0 59.0 393.0
  14 6967.0 18.0 77.0
  15 4888.0 56.0 475.0
  16 10399.0 100.0 10631.0
  17 7487.0 45.0 293.0
  18 4160.0 39.0 527.0
  19 8007.0 13.0 457.0
  20 5096.0 42.0 451.0
  21 10399.0 100.0 10631.0
  22 9151.0 33.0 445.0
  23 7383.0 72.0 223.0
  24 3952.0 10.0 469.0
  25 9775.0 58.0 328.0
  26 10399.0 100.0 10631.0
  27 4576.0 81.0 223.0
  28 6240.0 42.0 188.0
  29 9255.0 18.0 276.0
  30 9879.0 79.0 153.0
  31 10399.0 100.0 10631.0
  32 8111.0 34.0 252.0
  33 3016.0 47.0 580.0
  34 6240.0 80.0 159.0
  35 4056.0 98.0 65.0
  36 6032.0 86.0 492.0
  37 10295.0 29.0 170.0
  38 4264.0 36.0 94.0
  39 9567.0 88.0 112.0
  40 10399.0 100.0 10631.0
  41 7903.0 56.0 282.0
  42 8631.0 69.0 188.0
  43 3432.0 58.0 463.0
  44 10399.0 100.0 10631.0
  45 3328.0 64.0 200.0
  46 9463.0 62.0 475.0
  47 8527.0 79.0 176.0
  48 7383.0 26.0 369.0
  49 5408.0 29.0 159.0
  50 1040.0 88.0 475.0
  51 10399.0 100.0 10631.0
  52 4160.0 32.0 77.0
  53 7071.0 35.0 352.0
  54 7279.0 37.0 159.0
  55 8423.0 25.0 346.0
  56 10399.0 100.0 10631.0
  57 6552.0 91.0 504.0
  58 2080.0 70.0 522.0
  59 2392.0 82.0 59.0
  60 10399.0 100.0 10631.0
  61 2912.0 60.0 264.0
  62 5512.0 19.0 346.0
  63 2288.0 10.0 293.0
  64 9567.0 41.0 328.0
  65 8215.0 41.0 235.0
  66 2392.0 35.0 428.0
  67 10399.0 100.0 10631.0
  68 5096.0 56.0 147.0
  69 5304.0 18.0 112.0
  70 4264.0 45.0 311.0
  71 2496.0 29.0 568.0
  72 10399.0 100.0 10631.0
  73 2496.0 93.0 340.0
  74 7279.0 49.0 422.0
  75 3016.0 90.0 176.0
  76 8527.0 81.0 170.0
  77 4888.0 26.0 364.0
  78 5720.0 83.0 463.0
  79 10399.0 100.0 10631.0
  80 1560.0 64.0 141.0
  81 7383.0 13.0 170.0
  82 6863.0 97.0 182.0
  83 4472.0 72.0 475.0
  84 4056.0 72.0 563.0
  85 10399.0 100.0 10631.0
  86 7071.0 39.0 469.0
  87 4576.0 30.0 416.0
  88 5408.0 42.0 118.0
  89 7383.0 18.0 211.0
  90 2808.0 64.0 235.0
  91 10399.0 100.0 10631.0
  92 4264.0 84.0 557.0
  93 5720.0 78.0 147.0
  94 4888.0 33.0 469.0
  95 9255.0 78.0 229.0
  96 10399.0 100.0 10631.0
  97 3640.0 42.0 311.0
  98 7071.0 86.0 551.0
  99 8007.0 35.0 457.0
  100 7279.0 26.0 252.0
  101 9983.0 45.0 65.0
  102 7383.0 75.0 364.0
  103 5824.0 27.0 270.0
  104 4888.0 41.0 182.0
  105 1664.0 44.0 352.0
  106 10399.0 100.0 10631.0
  107 2600.0 83.0 194.0
  108 3848.0 96.0 82.0
  109 6863.0 89.0 153.0
  110 5408.0 94.0 463.0
  111 2808.0 76.0 235.0
  112 10399.0 100.0 10631.0
  113 4992.0 97.0 246.0
  114 7591.0 48.0 270.0
  115 6136.0 41.0 369.0
  116 4368.0 73.0 246.0
  117 3120.0 70.0 492.0
  118 2184.0 37.0 200.0
  119 3432.0 77.0 463.0
  120 5928.0 98.0 147.0
;
