param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 200;
param ArcsNodes :=
  5 64 -52.66753903538722
  16 65 45.40151853128133
  6 65 -45.40151853128133
  9 66 84.98976166308964
  5 66 -84.98976166308964
  19 67 29.196455868789883
  18 67 -29.196455868789883
  19 68 69.31949410520316
  4 68 -69.31949410520316
  19 69 18.235047196417398
  14 69 -18.235047196417398
  13 70 75.3813001325548
  19 70 -75.3813001325548
  16 71 33.73128227962932
  9 71 -33.73128227962932
  9 72 94.46221522489154
  12 72 -94.46221522489154
  13 73 40.615706606211134
  1 73 -40.615706606211134
  5 74 19.11348836364776
  4 74 -19.11348836364776
  10 75 40.27930876854542
  14 75 -40.27930876854542
  20 76 32.03160767188165
  18 76 -32.03160767188165
  12 77 73.86749461459804
  1 77 -73.86749461459804
  14 78 69.69790119276365
  10 78 -69.69790119276365
  3 79 25.021596694561993
  10 79 -25.021596694561993
  17 80 46.86334019030989
  11 80 -46.86334019030989
  13 81 55.4771611946077
  4 81 -55.4771611946077
  12 82 79.92420588172945
  5 82 -79.92420588172945
  3 83 51.73489371039164
  20 83 -51.73489371039164
  6 84 47.654747857565695
  2 84 -47.654747857565695
  10 85 21.072143495010362
  15 85 -21.072143495010362
  4 86 42.123260020275296
  9 86 -42.123260020275296
  11 87 69.70201906363819
  17 87 -69.70201906363819
  6 88 68.31466075358352
  20 88 -68.31466075358352
  17 89 12.256347613863007
  1 89 -12.256347613863007
  6 90 31.11198572558593
  5 90 -31.11198572558593
  6 91 52.46288156372298
  16 91 -52.46288156372298
  4 92 37.74153930572021
  20 92 -37.74153930572021
  11 93 29.829773127671455
  4 93 -29.829773127671455
  18 94 85.24903931524804
  19 94 -85.24903931524804
  20 95 58.00873252086591
  3 95 -58.00873252086591
  3 96 86.77280270224738
  18 96 -86.77280270224738
  16 97 48.994247454821256
  8 97 -48.994247454821256
  1 98 8.909743936667205
  18 98 -8.909743936667205
  7 99 35.58119675380329
  15 99 -35.58119675380329
  18 100 11.564155811770059
  14 100 -11.564155811770059
  4 101 43.524856805452416
  7 101 -43.524856805452416
  17 102 86.35137403592483
  12 102 -86.35137403592483
  19 103 91.53746680222687
  8 103 -91.53746680222687
  6 104 40.58044812788631
  3 104 -40.58044812788631
  20 105 72.55355672334524
  9 105 -72.55355672334524
  3 106 73.46920065998508
  15 106 -73.46920065998508
  19 107 46.3243533600631
  7 107 -46.3243533600631
  15 108 27.849227530996195
  9 108 -27.849227530996195
  12 109 96.06544898202151
  4 109 -96.06544898202151
  5 110 14.06397596431459
  17 110 -14.06397596431459
  5 111 57.620347204751596
  1 111 -57.620347204751596
  14 112 87.04638531250923
  15 112 -87.04638531250923
  10 113 50.26808501209007
  9 113 -50.26808501209007
  12 114 35.51965589869301
  11 114 -35.51965589869301
  17 115 41.9692785790335
  8 115 -41.9692785790335
  15 116 16.893866927185343
  17 116 -16.893866927185343
  13 117 42.982485091211274
  3 117 -42.982485091211274
  9 118 14.695048214352612
  17 118 -14.695048214352612
  12 119 29.95843139893488
  8 119 -29.95843139893488
  16 120 78.63421328942646
  7 120 -78.63421328942646
  12 121 18.495605383965565
  19 121 -18.495605383965565
  1 122 45.991294198910865
  6 122 -45.991294198910865
  1 123 61.052656163212376
  10 123 -61.052656163212376
  8 124 83.86165959599364
  14 124 -83.86165959599364
  10 125 45.84913204119154
  2 125 -45.84913204119154
  6 126 35.060888027973576
  18 126 -35.060888027973576
  18 127 65.01606529852968
  20 127 -65.01606529852968
  8 128 84.31102766757587
  11 128 -84.31102766757587
  3 129 57.24717869265182
  9 129 -57.24717869265182
  17 130 37.6167426971275
  5 130 -37.6167426971275
  14 131 51.807880807187445
  12 131 -51.807880807187445
  17 132 30.853729365597577
  6 132 -30.853729365597577
  4 133 75.71241684961832
  13 133 -75.71241684961832
  6 134 46.904812383022744
  13 134 -46.904812383022744
  5 135 11.525397777787738
  15 135 -11.525397777787738
  11 136 89.3076703025498
  9 136 -89.3076703025498
  15 137 38.27492265774311
  7 137 -38.27492265774311
  18 138 27.20024077169896
  1 138 -27.20024077169896
  3 139 50.546197916156494
  2 139 -50.546197916156494
  20 140 63.35776574556296
  10 140 -63.35776574556296
  7 141 79.180237389398
  1 141 -79.180237389398
  7 142 62.317430990743134
  4 142 -62.317430990743134
  10 143 86.51380875181137
  18 143 -86.51380875181137
  5 144 33.652355066191916
  9 144 -33.652355066191916
  4 145 92.31572911680844
  16 145 -92.31572911680844
  8 146 43.88501916832824
  3 146 -43.88501916832824
  20 147 74.1104664591578
  15 147 -74.1104664591578
  19 148 73.52732566508931
  6 148 -73.52732566508931
  17 149 81.79952591556753
  13 149 -81.79952591556753
  17 150 45.00832902305427
  3 150 -45.00832902305427
  15 151 62.908701703459855
  13 151 -62.908701703459855
  13 152 92.17559359688082
  16 152 -92.17559359688082
  13 153 60.688983968945365
  10 153 -60.688983968945365
  11 154 56.1413563753403
  16 154 -56.1413563753403
  14 155 35.68030952819442
  7 155 -35.68030952819442
  4 156 68.4817771975284
  12 156 -68.4817771975284
  11 157 80.85411933681601
  12 157 -80.85411933681601
  8 158 30.801382909464557
  15 158 -30.801382909464557
  12 159 54.19006778369386
  16 159 -54.19006778369386
  15 160 78.51480593351602
  6 160 -78.51480593351602
  14 161 63.58733295482031
  9 161 -63.58733295482031
  3 162 62.46089339533738
  19 162 -62.46089339533738
  17 163 67.03619436866934
  15 163 -67.03619436866934
  1 164 33.8587002747303
  15 164 -33.8587002747303
  6 165 86.55267274634254
  19 165 -86.55267274634254
  19 166 96.56060902014863
  2 166 -96.56060902014863
  7 167 32.53268455927773
  2 167 -32.53268455927773
  2 168 10.509606680785831
  7 168 -10.509606680785831
  16 169 37.346442782715776
  13 169 -37.346442782715776
  5 170 77.09583884572581
  12 170 -77.09583884572581
  18 171 35.19406215976045
  2 171 -35.19406215976045
  12 172 11.958783014227846
  2 172 -11.958783014227846
  5 173 13.221587726584383
  11 173 -13.221587726584383
  2 174 79.6736452302161
  6 174 -79.6736452302161
  9 175 34.30230471732597
  6 175 -34.30230471732597
  18 176 27.588816991423553
  5 176 -27.588816991423553
  16 177 70.79480476923383
  5 177 -70.79480476923383
  10 178 63.358737993689296
  13 178 -63.358737993689296
  11 179 73.29711573181713
  2 179 -73.29711573181713
  3 180 56.32805159116466
  14 180 -56.32805159116466
  14 181 75.26944629123629
  2 181 -75.26944629123629
  3 182 43.651399324509974
  12 182 -43.651399324509974
  12 183 32.09878528187794
  9 183 -32.09878528187794
  15 184 9.760091019672625
  20 184 -9.760091019672625
  20 185 22.411048296751307
  14 185 -22.411048296751307
  20 186 43.04133021125001
  6 186 -43.04133021125001
  16 187 72.67913776353585
  3 187 -72.67913776353585
  1 188 76.89608257652488
  12 188 -76.89608257652488
  15 189 17.591170578783096
  16 189 -17.591170578783096
  13 190 12.899909530156622
  8 190 -12.899909530156622
  18 191 63.45642807653837
  7 191 -63.45642807653837
  8 192 88.87454673590852
  17 192 -88.87454673590852
  10 193 14.573730856452363
  19 193 -14.573730856452363
  8 194 73.00587277170725
  10 194 -73.00587277170725
  11 195 90.78792870665576
  3 195 -90.78792870665576
  14 196 26.78391059610694
  11 196 -26.78391059610694
  12 197 49.591300125202395
  13 197 -49.591300125202395
  18 198 25.72066456503761
  10 198 -25.72066456503761
  15 199 11.226016213059781
  5 199 -11.226016213059781
  16 200 17.468265621182468
  10 200 -17.468265621182468
;
param : ArcsFixedCost ArcsVariableCost ArcsCapacity :=
  1 10399.0 100.0 10631.0
  2 9775.0 38.0 323.0
  3 7591.0 33.0 533.0
  4 7279.0 60.0 188.0
  5 7383.0 11.0 399.0
  6 8007.0 12.0 381.0
  7 10399.0 100.0 10631.0
  8 8735.0 13.0 574.0
  9 3952.0 59.0 527.0
  10 8839.0 96.0 246.0
  11 10399.0 100.0 10631.0
  12 3432.0 31.0 299.0
  13 4056.0 59.0 393.0
  14 6967.0 18.0 77.0
  15 4888.0 56.0 475.0
  16 10399.0 100.0 10631.0
  17 7487.0 45.0 293.0
  18 4160.0 39.0 527.0
  19 8007.0 13.0 457.0
  20 5096.0 42.0 451.0
  21 10399.0 100.0 10631.0
  22 9151.0 33.0 445.0
  23 7383.0 72.0 223.0
  24 3952.0 10.0 469.0
  25 9775.0 58.0 328.0
  26 10399.0 100.0 10631.0
  27 4576.0 81.0 223.0
  28 6240.0 42.0 188.0
  29 9255.0 18.0 276.0
  30 9879.0 79.0 153.0
  31 10399.0 100.0 10631.0
  32 8111.0 34.0 252.0
  33 3016.0 47.0 580.0
  34 6240.0 80.0 159.0
  35 4056.0 98.0 65.0
  36 6032.0 86.0 492.0
  37 10295.0 29.0 170.0
  38 4264.0 36.0 94.0
  39 9567.0 88.0 112.0
  40 10399.0 100.0 10631.0
  41 7903.0 56.0 282.0
  42 8631.0 69.0 188.0
  43 3432.0 58.0 463.0
  44 10399.0 100.0 10631.0
  45 3328.0 64.0 200.0
  46 9463.0 62.0 475.0
  47 8527.0 79.0 176.0
  48 7383.0 26.0 369.0
  49 5408.0 29.0 159.0
  50 1040.0 88.0 475.0
  51 10399.0 100.0 10631.0
  52 4160.0 32.0 77.0
  53 7071.0 35.0 352.0
  54 7279.0 37.0 159.0
  55 8423.0 25.0 346.0
  56 10399.0 100.0 10631.0
  57 6552.0 91.0 504.0
  58 2080.0 70.0 522.0
  59 2392.0 82.0 59.0
  60 10399.0 100.0 10631.0
  61 2912.0 60.0 264.0
  62 5512.0 19.0 346.0
  63 2288.0 10.0 293.0
  64 9567.0 41.0 328.0
  65 8215.0 41.0 235.0
  66 2392.0 35.0 428.0
  67 10399.0 100.0 10631.0
  68 5096.0 56.0 147.0
  69 5304.0 18.0 112.0
  70 4264.0 45.0 311.0
  71 2496.0 29.0 568.0
  72 10399.0 100.0 10631.0
  73 2496.0 93.0 340.0
  74 7279.0 49.0 422.0
  75 3016.0 90.0 176.0
  76 8527.0 81.0 170.0
  77 4888.0 26.0 364.0
  78 5720.0 83.0 463.0
  79 10399.0 100.0 10631.0
  80 1560.0 64.0 141.0
  81 7383.0 13.0 170.0
  82 6863.0 97.0 182.0
  83 4472.0 72.0 475.0
  84 4056.0 72.0 563.0
  85 10399.0 100.0 10631.0
  86 7071.0 39.0 469.0
  87 4576.0 30.0 416.0
  88 5408.0 42.0 118.0
  89 7383.0 18.0 211.0
  90 2808.0 64.0 235.0
  91 10399.0 100.0 10631.0
  92 4264.0 84.0 557.0
  93 5720.0 78.0 147.0
  94 4888.0 33.0 469.0
  95 9255.0 78.0 229.0
  96 10399.0 100.0 10631.0
  97 3640.0 42.0 311.0
  98 7071.0 86.0 551.0
  99 8007.0 35.0 457.0
  100 7279.0 26.0 252.0
  101 9983.0 45.0 65.0
  102 7383.0 75.0 364.0
  103 5824.0 27.0 270.0
  104 4888.0 41.0 182.0
  105 1664.0 44.0 352.0
  106 10399.0 100.0 10631.0
  107 2600.0 83.0 194.0
  108 3848.0 96.0 82.0
  109 6863.0 89.0 153.0
  110 5408.0 94.0 463.0
  111 2808.0 76.0 235.0
  112 10399.0 100.0 10631.0
  113 4992.0 97.0 246.0
  114 7591.0 48.0 270.0
  115 6136.0 41.0 369.0
  116 4368.0 73.0 246.0
  117 3120.0 70.0 492.0
  118 2184.0 37.0 200.0
  119 3432.0 77.0 463.0
  120 5928.0 98.0 147.0
;
